Time	1st	2nd	3rd	4th	5th	6th	7th	8th	9th	10th
0.122	0.296	-0.176	0.12	-0.992	0.304	-0.992	-0.016	-0.992	0.384	-0.992
0.124	0.216	-0.312	-0.08	-0.992	0.272	-0.992	0.144	-0.992	0.184	-0.992
0.126	-0.056	-0.248	-0.216	-0.992	0.12	-0.992	0.272	-0.992	0.048	-0.992
0.128	-0.184	-0.008	-0.272	-0.992	-0.104	-0.992	0.256	-0.992	-0.152	-0.992
0.13	-0.28	0.168	-0.248	-0.992	-0.256	-0.992	0.112	-0.992	-0.232	-0.992
0.132	-0.224	0.296	0.08	-0.992	-0.288	-0.992	-0.104	-0.992	-0.344	-0.992
0.134	-0.016	0.304	0.248	-0.992	-0.096	-0.992	-0.248	-0.992	-0.056	-0.992
0.136	0.232	0.072	0.296	-0.992	0.08	-0.992	-0.264	-0.992	0.176	-0.992
0.138	0.304	-0.136	0.232	-0.992	0.272	-0.992	-0.104	-0.992	0.304	-0.992
0.14	0.2	-0.216	-0.008	-0.992	0.28	-0.992	0.104	-0.992	0.36	-0.992
0.142	0.072	-0.312	-0.16	-0.992	0.192	-0.992	0.184	-0.992	-0.032	-0.992
0.144	-0.144	-0.088	-0.288	-0.992	-0.064	-0.992	0.336	-0.992	-0.08	-0.992
0.146	-0.256	0.088	-0.232	-0.992	-0.232	-0.992	0.184	-0.992	-0.296	-0.992
0.148	-0.272	0.28	0	0.112	-0.304	-0.992	-0.048	-0.992	-0.264	-0.992
0.15	-0.128	0.28	0.272	-0.104	-0.176	-0.992	-0.208	-0.992	-0.072	-0.992
0.152	0.096	0.152	0.28	-0.264	0.112	-0.992	-0.272	-0.992	0.024	-0.992
0.154	0.304	-0.08	0.232	-0.28	0.152	-0.992	-0.184	-0.992	0.224	-0.992
0.156	0.256	-0.208	0.048	-0.056	0.32	-0.992	0.112	-0.992	0.264	-0.992
0.158	0.16	-0.312	-0.104	0.104	0.176	-0.992	0.184	-0.992	0.024	-0.992
0.16	-0.104	-0.168	-0.352	0.24	-0.016	-0.992	0.24	-0.992	0	-0.992
0.162	-0.152	0.088	-0.232	0.28	-0.152	-0.992	0.216	-0.992	-0.232	-0.992
0.164	-0.28	0.176	-0.032	0.072	-0.24	-0.992	0.056	-0.992	-0.392	-0.992
0.166	-0.144	0.296	0.016	-0.048	-0.224	-0.992	-0.152	-0.992	-0.112	-0.992
0.168	0.08	0.208	0.368	-0.248	0	-0.992	-0.296	0.256	0.128	-0.992
0.17	0.192	0.024	0.32	-0.312	0.144	-0.992	-0.232	-0.112	0.16	-0.992
0.172	0.304	-0.192	0.104	-0.16	0.256	-0.992	-0.032	-0.208	0.232	-0.992
0.174	0.28	-0.288	-0.056	0.208	0.256	-0.992	0.16	-0.304	0.312	-0.992
0.176	-0.04	-0.2	-0.264	0.184	0.072	-0.992	0.28	-0.216	0.04	-0.992
0.178	-0.2	-0.024	-0.288	0.288	-0.128	-0.992	0.24	-0.024	-0.096	-0.992
0.18	-0.272	0.2	-0.16	0.192	-0.264	-0.992	0.096	0.192	-0.36	-0.992
0.182	-0.216	0.28	0.072	-0.064	-0.328	-0.992	-0.088	0.304	-0.352	-0.992
0.184	-0.056	0.304	0.24	-0.16	-0.096	-0.992	-0.232	0.256	0.232	-0.992
0.186	0.144	0.016	0.28	-0.304	0.104	-0.992	-0.264	0.104	0.096	-0.992
0.188	0.272	-0.144	0.256	-0.216	0.232	-0.992	-0.104	-0.232	0.344	-0.992
0.19	0.264	-0.248	0.048	0.016	0.256	-0.992	0.136	-0.288	0.288	-0.992
0.192	0.072	-0.28	-0.208	0.36	0.16	-0.992	0.232	-0.264	0.08	-0.992
0.194	-0.128	-0.088	-0.304	0.28	-0.056	-0.992	0.304	-0.128	-0.104	-0.992
0.196	-0.28	0.12	-0.216	0.208	-0.24	-0.992	0.2	0.168	-0.264	-0.992
0.198	-0.28	0.264	0	0.048	-0.304	-0.992	-0.04	0.224	-0.288	-0.992
0.2	-0.104	0.288	0.2	-0.176	-0.16	-0.992	-0.184	0.304	-0.096	-0.992
0.202	0.128	0.152	0.28	-0.224	0.032	-0.992	-0.32	0.112	0.184	-0.992
0.204	0.208	-0.056	0.2	-0.264	0.168	-0.992	-0.184	-0.048	0.328	-0.992
0.206	0.28	-0.28	0.072	-0.032	0.288	-0.992	0.016	-0.232	0.304	-0.992
0.208	0.128	-0.312	-0.16	0.192	0.216	-0.992	0.128	-0.304	0.12	-0.992
0.21	0	-0.208	-0.232	0.256	-0.032	-0.992	0.264	-0.128	-0.032	-0.992
0.212	-0.232	0.04	-0.256	0.296	-0.2	-0.992	0.152	0.072	-0.152	-0.992
0.214	-0.264	0.176	-0.056	0.12	-0.312	-0.992	0	0.2	-0.288	-0.992
0.216	-0.128	0.352	0.152	-0.152	-0.256	-0.992	-0.112	0.32	-0.16	-0.992
0.218	0.12	0.224	0.28	-0.184	-0.016	-0.992	-0.256	0.216	0	-0.992
0.22	0.216	0.032	0.272	-0.256	0.088	-0.992	-0.304	0.04	0.224	-0.992
0.222	0.232	-0.168	0.24	-0.088	0.28	-0.992	0.016	-0.208	0.304	-0.992
0.224	0.24	-0.272	-0.104	0.112	0.256	-0.992	0.144	-0.232	0.256	-0.992
0.226	0	-0.264	-0.28	0.184	0.072	-0.992	0.328	-0.216	0.056	-0.992
0.228	-0.248	-0.024	-0.264	0.304	-0.112	-0.992	0.336	-0.008	-0.112	-0.992
0.23	-0.32	0.152	-0.168	0.176	-0.28	-0.992	0.048	0.096	-0.272	-0.992
0.232	-0.216	0.304	0.096	0.024	-0.248	-0.992	-0.104	0.176	-0.28	-0.992
0.234	-0.016	0.24	0.288	-0.192	-0.08	-0.992	-0.28	0.344	0.024	-0.992
0.236	0.168	0.08	0.328	-0.32	0.104	-0.992	-0.336	-0.032	0.152	-0.992
0.238	0.256	-0.12	0.2	-0.184	0.216	-0.992	-0.144	-0.128	0.288	-0.992
0.24	0.232	-0.28	0.096	0.048	0.28	-0.992	0.104	-0.256	0.256	-0.992
0.242	0.048	-0.248	-0.208	0.176	0.168	-0.992	0.256	-0.384	0.128	-0.992
0.244	-0.176	-0.128	-0.28	0.272	-0.064	-0.992	0.256	-0.112	-0.168	-0.992
0.246	-0.288	0.08	-0.168	0.256	-0.208	-0.992	0.176	-0.016	-0.312	-0.992
0.248	-0.288	0.264	-0.016	0.048	-0.272	-0.992	-0.056	0.208	-0.36	-0.992
0.25	-0.144	0.296	0.16	-0.168	-0.192	-0.992	-0.272	0.256	-0.136	-0.992
0.252	0.136	0.112	0.304	-0.312	0.024	-0.992	-0.304	0.144	0.152	-0.992
0.254	0.304	-0.008	0.288	-0.232	0.2	-0.992	-0.16	0.056	0.248	-0.992
0.256	0.264	-0.232	0.056	-0.04	0.264	-0.992	0.016	-0.32	0.288	-0.992
0.258	0.16	-0.32	-0.176	0.144	0.2	-0.992	0.256	-0.368	0.112	-0.992
0.26	-0.048	-0.216	-0.208	0.312	0.024	-0.992	0.336	-0.048	-0.128	-0.992
0.262	-0.264	0.048	-0.232	0.304	-0.16	-0.992	0.216	-0.016	-0.208	-0.992
0.264	-0.288	0.2	-0.024	0.176	-0.288	-0.992	-0.04	0.08	-0.28	-0.992
0.266	-0.152	0.304	0.136	-0.096	-0.208	-0.992	-0.104	0.36	-0.152	-0.992
0.268	0.064	0.248	0.248	-0.264	-0.04	-0.992	-0.312	0.384	0.08	-0.992
0.27	0.184	-0.016	0.264	-0.2	0.152	-0.992	-0.184	-0.136	0.2	-0.992
0.272	0.304	-0.232	0.104	-0.176	0.256	-0.992	-0.056	-0.136	0.256	-0.992
0.274	0.256	-0.328	-0.056	0.104	0.248	-0.992	0.152	-0.16	0.176	-0.992
0.276	-0.024	-0.248	-0.232	0.272	0.12	-0.992	0.264	-0.408	0.048	-0.992
0.278	-0.16	0	-0.376	0.28	-0.12	-0.992	0.24	0.072	-0.208	-0.992
0.28	-0.32	0.128	-0.176	0.224	-0.232	-0.992	0.112	0.056	-0.336	-0.992
0.282	-0.216	0.256	0.064	-0.016	-0.288	-0.992	-0.12	0.392	-0.24	-0.992
0.284	-0.056	0.28	0.224	-0.216	-0.12	-0.992	-0.232	0.304	-0.04	-0.992
0.286	0.184	0.064	0.36	-0.248	0.088	-0.992	-0.296	0.064	0.176	-0.992
0.288	0.28	-0.12	0.168	-0.224	0.24	-0.992	-0.096	-0.104	0.28	-0.992
0.29	0.192	-0.232	-0.08	0	0.24	-0.992	0.104	-0.264	0.176	-0.992
0.292	0.104	-0.312	-0.208	0.28	0.136	-0.992	0.272	-0.264	0.08	-0.992
0.294	-0.152	-0.152	-0.312	0.232	-0.04	-0.992	0.256	-0.072	-0.056	-0.992
0.296	-0.272	0.12	-0.232	0.24	-0.208	-0.992	0.176	0.056	-0.264	-0.992
0.298	-0.36	0.208	-0.048	0	-0.288	-0.992	-0.128	0.232	-0.272	-0.992
0.3	-0.152	0.16	0.168	-0.184	-0.224	-0.992	-0.136	0.288	-0.08	-0.992
0.302	0.112	0.104	0.304	-0.232	0.04	-0.992	-0.296	0.128	0.128	-0.992
0.304	0.232	-0.056	0.296	-0.208	0.208	-0.992	-0.184	-0.032	0.28	-0.992
0.306	0.256	-0.184	0.048	-0.104	0.232	-0.992	0.112	-0.216	0.312	-0.992
0.308	0.128	-0.28	-0.08	0.104	0.192	-0.992	0.152	-0.288	0.048	-0.992
0.31	-0.096	-0.2	-0.264	0.2	0.024	-0.992	0.304	-0.192	-0.064	-0.992
0.312	-0.216	0.024	-0.248	0.28	-0.128	-0.992	0.232	0.016	-0.256	-0.992
0.314	-0.304	0.2	-0.064	0.072	-0.264	-0.992	0	0.128	-0.32	-0.992
0.316	-0.152	0.304	0.096	-0.08	-0.208	-0.992	-0.144	0.176	-0.112	-0.992
0.318	0.008	0.216	0.288	-0.288	-0.056	-0.992	-0.336	0.24	0.072	-0.992
0.32	0.224	0.032	0.28	-0.272	0.136	-0.992	-0.216	-0.032	0.232	-0.992
0.322	0.304	-0.16	0.08	-0.096	0.28	-0.992	-0.072	-0.192	0.304	-0.992
0.324	0.232	-0.28	-0.056	0.128	0.24	-0.992	0.168	-0.312	0.168	-0.992
0.326	0.024	-0.208	-0.256	0.248	0.08	-0.992	0.304	-0.264	-0.024	-0.992
0.328	-0.192	-0.024	-0.288	0.312	-0.112	-0.992	0.4	0.048	-0.176	-0.992
0.33	-0.288	0.2	-0.16	0.16	-0.256	-0.992	0.12	0.232	-0.216	-0.992
0.332	-0.248	0.336	0.032	-0.088	-0.232	-0.992	-0.08	0.32	-0.208	-0.992
0.334	-0.056	0.24	0.192	-0.184	-0.12	-0.992	-0.264	0.24	0.04	-0.992
0.336	0.224	0.048	0.28	-0.32	0.104	-0.992	-0.232	0.088	0.184	-0.992
0.338	0.304	-0.16	0.184	-0.216	0.2	-0.992	-0.08	-0.128	0.28	-0.992
0.34	0.28	-0.264	-0.032	-0.008	0.248	-0.992	0.12	-0.264	0.216	-0.992
0.342	0.128	-0.312	-0.208	0.184	0.128	-0.992	0.272	-0.232	0.088	-0.992
0.344	-0.08	-0.128	-0.304	0.272	-0.056	-0.992	0.28	-0.104	-0.16	-0.992
0.346	-0.264	0.104	-0.28	0.28	-0.184	-0.992	0.12	0.072	-0.184	-0.992
0.348	-0.304	0.248	-0.056	0.04	-0.272	-0.992	-0.024	0.28	-0.232	-0.992
0.35	-0.104	0.304	0.184	-0.136	-0.16	-0.992	-0.248	0.28	-0.104	-0.992
0.352	0.104	0.152	0.304	-0.304	-0.008	-0.992	-0.336	0.128	0.104	-0.992
0.354	0.28	-0.032	0.28	-0.232	0.256	-0.992	-0.192	-0.016	0.248	-0.992
0.356	0.2	-0.208	0.128	-0.032	0.256	-0.992	0.024	-0.224	0.28	-0.992
0.358	0.16	-0.312	-0.072	0.144	0.2	-0.992	0.152	-0.392	0.112	-0.992
0.36	-0.024	-0.168	-0.264	0.248	0.008	-0.992	0.36	-0.224	-0.056	-0.992
0.362	-0.192	0.04	-0.272	0.336	-0.144	-0.992	0.16	0.072	-0.224	-0.992
0.364	-0.28	0.224	-0.032	0.112	-0.304	-0.992	0.128	0.128	-0.312	-0.992
