Time	1st	2nd	3rd	4th	5th	6th	7th	8th	9th	10th
0.466	-1.024	-1.024	-1.024	-1.024	0.032	-1.024	-1.024	-1.024	0.24	-1.024
0.468	-1.024	-1.024	-1.024	-1.024	-0.152	-1.024	-1.024	-1.024	0.104	-1.024
0.47	-1.024	-1.024	-1.024	-1.024	-0.344	-1.024	-1.024	-1.024	-0.088	-1.024
0.472	-1.024	-1.024	-1.024	-1.024	-0.312	-1.024	-1.024	-1.024	-0.264	-1.024
0.474	-1.024	-1.024	-1.024	-1.024	-0.112	-1.024	-1.024	-1.024	-0.32	-1.024
0.476	-1.024	-1.024	-1.024	-1.024	0.144	-1.024	-1.024	-1.024	-0.12	-1.024
0.478	-1.024	-1.024	-1.024	-1.024	0.32	-1.024	-1.024	-1.024	0.08	-1.024
0.48	-1.024	-1.024	-1.024	-1.024	0.272	-1.024	-1.024	-1.024	0.272	-1.024
0.482	-1.024	-1.024	-1.024	-1.024	0.16	-1.024	-1.024	-1.024	0.248	-1.024
0.484	-1.024	-1.024	-1.024	-1.024	-0.088	-1.024	-1.024	-1.024	0.168	-1.024
0.486	-1.024	-1.024	-1.024	-1.024	-0.328	-1.024	-1.024	-1.024	-0.024	-1.024
0.488	-1.024	-1.024	-1.024	-1.024	-0.344	-1.024	-1.024	-1.024	-0.256	-1.024
0.49	-1.024	-1.024	-1.024	-1.024	-0.24	-1.024	-1.024	-1.024	-0.368	-1.024
0.492	-1.024	-1.024	-1.024	-1.024	-0.008	-1.024	-1.024	-1.024	-0.296	-1.024
0.494	-1.024	-1.024	-1.024	-1.024	0.2	-1.024	-1.024	-1.024	-0.048	-1.024
0.496	-1.024	-1.024	-1.024	-1.024	0.28	-1.024	-1.024	-1.024	0.224	-1.024
0.498	-1.024	-1.024	-1.024	-1.024	0.208	-1.024	-1.024	-1.024	0.272	-1.024
0.5	-1.024	-1.024	-1.024	-1.024	0.04	-1.024	-1.024	-1.024	0.272	-1.024
0.502	-1.024	-1.024	-1.024	-1.024	-0.144	-1.024	-1.024	-1.024	0.112	-1.024
0.504	-1.024	-1.024	-1.024	-1.024	-0.344	-1.024	-1.024	-1.024	-0.208	-1.024
0.506	-1.024	-1.024	-1.024	-1.024	-0.24	-1.024	-1.024	-1.024	-0.384	-1.024
0.508	-1.024	-1.024	-1.024	-1.024	-0.064	-1.024	-1.024	-1.024	-0.416	-1.024
0.51	-1.024	-1.024	-1.024	-1.024	0.144	-1.024	-1.024	-1.024	-0.144	-1.024
0.512	-1.024	-1.024	-1.024	-1.024	0.304	-1.024	-1.024	-1.024	0.152	-1.024
0.514	-1.024	-1.024	-1.024	-1.024	0.24	-1.024	-1.024	-1.024	0.312	-1.024
0.516	-1.024	-1.024	-1.024	-1.024	0.072	-1.024	-1.024	-1.024	0.256	-1.024
0.518	-1.024	-1.024	-1.024	-1.024	-0.136	-1.024	-1.024	-1.024	0.128	-1.024
