Time	1st	2nd	3rd	4th	5th	6th	7th	8th	9th	10th
0.432	-0.112	-0.264	-0.992	-0.992	-0.304	-0.992	-0.992	-0.072	-0.992	-0.304
0.434	0.152	-0.08	-0.992	-0.992	-0.304	-0.992	-0.992	-0.296	-0.992	-0.152
0.436	0.176	0.176	-0.992	-0.992	-0.104	-0.992	-0.992	-0.344	-0.992	0.128
0.438	0.28	0.176	-0.992	-0.992	0.024	-0.992	-0.992	-0.128	-0.992	0.2
0.44	0.096	0.28	-0.992	-0.992	0.168	-0.992	-0.992	0.152	-0.992	0.248
0.442	-0.152	0.136	-0.992	-0.992	0.28	-0.992	-0.992	0.264	-0.992	0.128
0.444	-0.264	-0.104	-0.992	-0.992	0.112	-0.992	-0.992	0.28	-0.992	-0.056
0.446	-0.304	-0.232	-0.992	-0.992	-0.096	-0.992	-0.992	0.152	-0.992	-0.24
0.448	-0.16	-0.296	-0.992	-0.992	-0.264	-0.992	-0.992	-0.08	-0.992	-0.272
0.45	0.04	-0.104	-0.992	-0.992	-0.208	-0.992	-0.992	-0.216	-0.992	-0.128
0.452	0.224	0.112	-0.992	-0.992	-0.208	-0.992	-0.992	-0.416	-0.992	0.064
0.454	0.312	0.184	-0.992	-0.992	-0.024	-0.992	-0.992	-0.208	-0.992	0.232
0.456	0.192	0.176	-0.992	-0.992	0.224	-0.992	-0.992	0.056	-0.992	0.32
0.458	-0.056	0.2	-0.992	-0.992	0.36	-0.992	-0.992	0.232	-0.992	0.192
0.46	-0.208	-0.048	-0.992	-0.992	0.224	-0.992	-0.992	0.296	-0.992	0.008
0.462	-0.312	-0.224	-0.992	-0.992	0	-0.992	-0.992	0.232	-0.992	-0.088
0.464	-0.216	-0.296	-0.992	-0.992	-0.16	-0.992	-0.992	-0.008	-0.992	-0.296
0.466	-0.032	-0.24	-0.992	-0.992	-0.28	-0.992	-0.992	-0.264	-0.992	-0.248
0.468	0.184	-0.008	-0.992	-0.992	-0.28	-0.992	-0.992	-0.344	-0.992	0
0.47	0.24	0.16	-0.992	-0.992	-0.08	-0.992	-0.992	-0.288	-0.992	0.144
0.472	0.256	0.28	-0.992	-0.992	0.176	-0.992	-0.992	-0.064	-0.992	0.304
0.474	-0.016	0.224	-0.992	-0.992	0.304	-0.992	-0.992	0.072	-0.992	0.28
0.476	-0.184	0.032	-0.992	-0.992	0.24	-0.992	-0.992	0.288	-0.992	0
