Time	1st	2nd	3rd	4th	5th	6th	7th	8th	9th	10th
0.108	-0.992	-0.088	0.008	-0.992	-0.992	-0.992	0.304	-0.288	-0.992	-0.992
0.11	-0.992	0.176	-0.192	-0.992	-0.992	-0.992	0.28	0.128	-0.992	-0.992
0.112	-0.992	0.256	-0.312	-0.992	-0.992	-0.992	0.088	0.264	-0.992	-0.992
0.114	-0.992	0.296	-0.232	-0.992	-0.992	-0.992	-0.128	0.304	-0.992	-0.992
0.116	-0.992	0.128	0	-0.992	-0.992	-0.992	-0.312	0.16	-0.992	-0.992
0.118	-0.992	-0.08	0.16	-0.992	-0.992	-0.992	-0.264	-0.168	-0.992	-0.992
0.12	-0.992	-0.288	0.288	-0.992	-0.992	-0.992	-0.128	-0.192	-0.992	-0.992
0.122	-0.992	-0.312	0.208	-0.992	-0.992	-0.992	0.096	-0.312	-0.992	-0.992
0.124	-0.992	-0.168	0.12	-0.992	-0.992	-0.992	0.216	-0.184	-0.992	-0.992
0.126	-0.992	0.08	-0.08	-0.992	-0.992	-0.992	0.328	0.048	-0.992	-0.992
0.128	-0.992	0.256	-0.216	-0.992	-0.992	-0.992	0.256	0.216	-0.992	-0.992
0.13	-0.992	0.28	-0.264	-0.992	-0.992	-0.992	-0.168	0.336	-0.992	-0.992
0.132	-0.992	0.176	-0.128	-0.992	-0.992	-0.992	-0.36	0.216	-0.992	-0.992
0.134	-0.992	0	0.128	-0.992	-0.992	-0.992	-0.312	0.016	-0.992	-0.992
0.136	-0.992	-0.192	0.232	-0.992	-0.992	-0.992	-0.072	-0.176	-0.992	-0.992
0.138	-0.992	-0.312	0.32	-0.992	-0.992	-0.992	0.168	-0.336	-0.992	-0.992
0.14	-0.992	-0.248	0.12	-0.992	-0.992	-0.992	0.352	-0.32	-0.992	-0.992
0.142	-0.992	-0.056	-0.12	-0.992	-0.992	-0.992	0.368	-0.056	-0.992	-0.992
0.144	-0.992	0.216	-0.28	-0.992	-0.992	-0.992	0.408	0.16	-0.992	-0.992
0.146	-0.992	0.328	-0.328	-0.08	-0.992	-0.992	-0.056	0.256	-0.992	-0.992
0.148	-0.992	0.272	-0.168	0.2	-0.992	-0.992	-0.288	0.336	-0.992	-0.992
0.15	-0.992	0.048	0.032	0.304	-0.992	-0.992	-0.36	0.128	-0.992	-0.992
0.152	-0.992	-0.168	0.2	0.272	-0.992	-0.992	-0.288	-0.104	-0.992	-0.992
0.154	-0.992	-0.336	0.304	0.08	-0.992	-0.992	-0.024	-0.272	-0.992	-0.992
0.156	-0.992	-0.288	0.288	-0.12	-0.992	-0.992	0.184	-0.312	-0.992	-0.992
0.158	-0.992	-0.056	-0.104	-0.304	-0.992	-0.992	0.28	-0.08	-0.992	-0.992
0.16	-0.992	0.144	-0.168	-0.232	-0.992	-0.992	-0.992	0.128	-0.992	-0.992
0.162	-0.992	0.296	-0.392	-0.192	-0.992	-0.992	-0.992	0.36	-0.992	-0.992
0.164	-0.992	0.232	-0.272	0.184	-0.992	-0.992	-0.992	0.344	-0.992	-0.992
0.166	0.048	0.128	-0.032	0.408	-0.992	-0.992	-0.992	0.2	-0.992	-0.992
0.168	0.232	-0.104	0.232	0.304	-0.992	-0.992	-0.992	-0.024	-0.992	-0.992
0.17	0.272	-0.256	0.288	0.12	-0.992	-0.992	-0.992	-0.184	-0.992	-0.992
0.172	0.208	-0.304	0.256	-0.04	-0.992	-0.992	-0.992	-0.272	-0.992	-0.992
0.174	-0.056	-0.104	0.088	-0.264	-0.992	-0.992	-0.992	-0.232	-0.992	-0.992
0.176	-0.232	0.048	-0.112	-0.232	-0.992	-0.992	-0.992	-0.016	-0.992	-0.992
0.178	-0.312	0.232	-0.336	-0.144	-0.992	-0.992	-0.992	0.208	-0.992	-0.992
0.18	-0.304	0.296	-0.36	0.072	-0.992	-0.992	-0.992	0.304	-0.992	-0.992
0.182	-0.032	0.144	-0.104	0.256	-0.992	-0.992	-0.992	0.288	-0.992	-0.992
0.184	0.176	-0.032	0.072	0.328	-0.992	-0.992	-0.992	0.008	-0.992	-0.992
0.186	0.304	-0.12	0.152	0.168	-0.992	-0.992	-0.992	-0.16	-0.992	-0.992
0.188	0.232	-0.36	0.272	-0.048	-0.992	-0.992	-0.992	-0.336	-0.992	-0.992
0.19	0.064	-0.24	0.232	-0.224	-0.992	-0.992	-0.992	-0.192	-0.992	-0.992
0.192	-0.144	-0.032	-0.072	-0.376	-0.992	-0.992	-0.992	-0.08	-0.992	-0.992
0.194	-0.296	0.16	-0.232	-0.208	-0.992	-0.992	-0.992	0.16	-0.992	-0.992
0.196	-0.232	0.304	-0.296	0	-0.992	-0.992	-0.992	0.312	-0.992	-0.992
0.198	-0.064	0.2	-0.16	0.16	-0.992	-0.992	-0.992	0.304	-0.992	-0.992
0.2	0.152	0.032	0.128	0.256	-0.992	-0.992	-0.992	0.144	-0.992	-0.992
0.202	0.224	-0.128	0.248	0.28	-0.992	-0.992	-0.992	-0.112	-0.992	-0.992
0.204	0.256	-0.264	0.304	0.064	-0.992	-0.992	-0.992	-0.288	-0.992	-0.992
0.206	0.184	-0.248	0.208	-0.16	-0.992	-0.992	-0.992	-0.28	-0.992	-0.992
0.208	-0.072	-0.104	0.016	-0.28	-0.992	-0.992	-0.992	-0.104	-0.992	-0.992
0.21	-0.264	0.104	-0.216	-0.288	-0.184	-0.992	-0.992	0.072	-0.992	-0.992
0.212	-0.288	0.232	-0.32	-0.08	-0.328	-0.992	-0.992	0.24	-0.992	-0.992
0.214	-0.216	0.296	-0.192	0.128	-0.208	-0.992	-0.992	0.28	-0.992	-0.992
0.216	0.024	0.112	-0.08	0.208	-0.016	-0.992	-0.992	0.152	-0.992	-0.992
0.218	0.224	-0.128	0.136	0.296	0.216	-0.992	-0.992	-0.056	-0.992	-0.992
0.22	0.28	-0.264	0.28	0.072	0.368	-0.992	-0.992	-0.24	-0.992	-0.992
0.222	0.096	-0.248	0.176	-0.064	0.152	-0.992	-0.992	-0.336	-0.992	-0.992
0.224	-0.056	-0.144	0.048	-0.224	0	-0.992	-0.992	-0.28	-0.992	-0.992
0.226	-0.216	0	-0.088	-0.264	-0.128	-0.992	-0.992	0.024	-0.992	-0.992
0.228	-0.288	0.184	-0.28	-0.088	-0.28	-0.992	-0.992	0.208	-0.992	-0.992
0.23	-0.256	0.232	-0.272	0.08	-0.256	-0.992	-0.992	0.304	-0.992	-0.992
0.232	-0.056	0.144	-0.152	0.264	-0.032	-0.992	-0.992	0.24	-0.992	-0.992
0.234	0.176	-0.128	0.016	0.336	0.128	-0.992	-0.992	0.024	-0.992	-0.992
0.236	0.36	-0.192	0.216	0.232	0.28	-0.992	-0.992	-0.144	-0.992	-0.992
0.238	0.216	-0.32	0.288	-0.056	0.312	-0.992	-0.992	-0.248	-0.992	-0.992
0.24	0.048	-0.288	0.136	-0.224	0.096	-0.992	-0.992	-0.296	-0.992	-0.992
0.242	-0.112	-0.032	0.016	-0.296	-0.104	-0.992	-0.992	-0.024	-0.992	-0.992
0.244	-0.328	0.152	-0.216	-0.248	-0.264	-0.992	-0.992	0.16	-0.992	-0.992
0.246	-0.28	0.28	-0.32	-0.016	-0.264	-0.992	-0.992	0.304	-0.992	-0.992
0.248	-0.104	0.272	-0.224	0.176	-0.136	-0.992	-0.992	0.28	-0.992	-0.992
0.25	0.136	0.12	0.016	0.32	0.024	-0.992	-0.992	0.16	-0.992	-0.992
0.252	0.272	-0.072	0.16	0.224	0.344	-0.992	-0.992	-0.096	-0.992	-0.992
0.254	0.272	-0.464	0.248	0.104	0.352	-0.992	-0.992	-0.184	-0.992	-0.992
0.256	0.112	-0.392	0.184	-0.2	0.24	-0.992	-0.992	-0.36	-0.992	-0.992
0.258	-0.152	-0.152	0.048	-0.336	-0.008	-0.992	-0.992	-0.128	-0.992	-0.992
0.26	-0.224	0.04	-0.208	-0.208	-0.24	-0.992	-0.992	0.048	-0.992	-0.992
0.262	-0.272	0.304	-0.336	-0.152	-0.272	-0.992	-0.992	0.28	-0.992	-0.992
0.264	-0.176	0.176	-0.224	0.176	-0.184	-0.992	-0.992	0.288	-0.992	-0.992
0.266	0.08	-0.032	-0.04	0.304	0.016	-0.992	-0.992	0.176	-0.992	-0.992
0.268	0.24	-0.144	0.216	0.272	0.176	-0.992	-0.992	-0.056	-0.992	-0.992
0.27	0.28	-0.352	0.24	0.128	0.408	-0.992	-0.992	-0.232	-0.992	-0.992
0.272	0.224	-0.456	0.232	-0.056	0.2	-0.992	-0.992	-0.312	-0.992	-0.992
0.274	-0.056	-0.288	0.048	-0.248	0.104	-0.992	-0.992	-0.208	-0.992	-0.992
0.276	-0.184	-0.112	-0.112	-0.312	-0.2	-0.992	-0.992	0.024	-0.992	-0.992
0.278	-0.32	0.08	-0.264	-0.104	-0.288	-0.992	-0.992	0.288	-0.992	-0.992
0.28	-0.232	0.416	-0.232	0.144	-0.24	-0.992	-0.992	0.328	-0.992	-0.992
0.282	0.024	0.28	-0.08	0.216	-0.048	-0.992	-0.992	0.176	-0.992	-0.992
0.284	0.176	0.128	0.224	0.4	0.192	-0.992	-0.992	0.04	-0.992	-0.992
0.286	0.216	-0.08	0.28	0.152	0.28	-0.992	-0.992	-0.192	-0.992	-0.992
0.288	0.256	-0.232	0.344	-0.064	0.32	-0.992	-0.992	-0.264	-0.992	-0.992
0.29	0.016	-0.224	0.104	-0.192	0.144	-0.992	-0.992	-0.288	-0.992	-0.992
0.292	-0.16	0	-0.104	-0.272	-0.096	-0.992	-0.992	-0.04	-0.992	-0.992
0.294	-0.256	0.208	-0.296	-0.216	-0.288	-0.992	-0.992	0.184	-0.992	-0.992
0.296	-0.232	0.272	-0.344	-0.016	-0.288	-0.992	-0.992	0.312	-0.992	-0.992
0.298	-0.104	0.232	-0.232	0.192	-0.144	-0.992	-0.992	0.248	-0.992	-0.992
0.3	0.152	0.048	0.024	0.36	0.168	-0.992	-0.992	0.144	-0.992	-0.992
0.302	0.224	-0.152	0.288	0.256	0.184	-0.992	-0.992	-0.032	-0.992	-0.992
0.304	0.312	-0.264	0.328	0.128	0.272	-0.992	-0.992	-0.328	-0.992	-0.992
0.306	0.104	-0.24	0.2	-0.192	0.176	-0.992	-0.992	-0.32	-0.992	-0.992
0.308	-0.056	-0.072	0	-0.232	-0.08	-0.992	-0.992	-0.12	-0.992	-0.992
0.31	-0.288	0.152	-0.208	-0.208	-0.168	-0.992	-0.992	0.072	-0.992	-0.992
0.312	-0.32	0.256	-0.328	-0.088	-0.192	-0.992	-0.992	0.256	-0.992	-0.992
0.314	-0.168	0.256	-0.288	0.16	-0.136	-0.992	-0.992	0.24	-0.992	-0.992
0.316	0.024	0.152	-0.016	0.264	0.024	-0.992	-0.992	0.192	-0.992	-0.992
0.318	0.2	-0.088	0.2	0.28	0.104	-0.992	-0.992	-0.008	-0.992	0.288
0.32	0.376	-0.24	0.224	0.176	0.272	-0.992	-0.992	-0.152	-0.992	0.024
0.322	0.224	-0.232	0.296	-0.096	0.248	-0.992	-0.992	-0.288	-0.992	-0.08
0.324	-0.032	-0.112	0.128	-0.264	0.048	-0.992	-0.992	-0.176	-0.992	-0.264
0.326	-0.208	0.048	-0.16	-0.32	-0.128	-0.232	-0.992	0.048	-0.992	-0.232
0.328	-0.384	0.2	-0.256	-0.104	-0.288	-0.336	-0.992	0.176	-0.992	-0.128
0.33	-0.232	0.304	-0.288	0.064	-0.2	-0.312	-0.992	0.232	-0.992	0.048
0.332	-0.056	0.192	-0.048	0.232	-0.064	0.032	-0.992	0.232	-0.992	0.2
0.334	0.16	-0.016	0.128	0.288	0.128	0.152	-0.992	0.024	-0.992	0.184
0.336	0.304	-0.192	0.248	0.224	0.232	0.328	-0.992	-0.272	-0.992	0.128
0.338	0.224	-0.36	0.28	-0.016	0.216	0.256	-0.992	-0.328	-0.992	-0.056
0.34	0.032	-0.232	0.112	-0.216	0.128	0.088	-0.992	-0.272	-0.992	-0.184
0.342	-0.096	-0.008	-0.024	-0.264	-0.064	-0.064	-0.992	-0.072	-0.992	-0.272
0.344	-0.288	0.216	-0.232	-0.288	-0.184	-0.16	-0.992	0.136	-0.992	-0.208
0.346	-0.28	0.296	-0.288	-0.016	-0.288	-0.312	-0.992	0.304	-0.992	0.064
0.348	-0.056	0.2	-0.2	0.24	-0.056	0	-0.992	0.304	-0.992	0.352
0.35	0.104	0.024	-0.008	0.304	0.072	0.144	-0.992	0.08	-0.992	0.072
0.352	0.248	-0.216	0.208	0.264	0.2	0.232	-0.992	-0.08	-0.992	0.104
0.354	0.28	-0.232	0.312	0.048	0.28	0.304	-0.992	-0.224	-0.992	-0.176
0.356	0.096	-0.232	0.208	-0.144	0.128	0.072	-0.992	-0.224	-0.992	-0.12
0.358	-0.08	-0.032	-0.008	-0.328	-0.112	-0.08	-0.992	-0.16	-0.992	-0.224
0.36	-0.248	0.152	-0.168	-0.232	-0.28	-0.248	-0.992	0.08	-0.992	-0.328
0.362	-0.296	0.256	-0.312	-0.04	-0.272	-0.392	-0.992	0.2	-0.992	0.024
0.364	-0.176	0.28	-0.256	0.152	-0.144	-0.184	-0.992	0.28	-0.992	0.152
0.366	0.016	0.208	0.016	0.248	0.024	0.128	-0.992	0.128	-0.992	0.192
0.368	0.232	-0.104	0.176	0.304	0.2	0.24	-0.992	-0.04	-0.992	0.248
0.37	0.312	-0.264	0.344	0.128	0.328	0.312	-0.992	-0.216	-0.992	0.04
0.372	0.152	-0.344	0.176	-0.104	0.248	0.232	-0.992	-0.336	-0.992	-0.12
0.374	-0.032	-0.128	0.08	-0.232	0	-0.08	-0.992	-0.224	-0.992	-0.16
0.376	-0.168	0.048	-0.184	-0.32	-0.104	-0.128	-0.992	0.12	-0.992	-0.224
0.378	-0.352	0.208	-0.272	-0.208	-0.256	-0.312	-0.992	0.2	-0.992	-0.104
0.38	-0.264	0.304	-0.232	0	-0.264	-0.216	-0.992	0.344	-0.992	0.08
0.382	-0.056	0.128	-0.128	0.216	-0.08	0.016	-0.992	0.232	-0.992	0.216
0.384	0.12	-0.016	0.176	0.28	0.128	0.176	-0.992	0	-0.992	0.272
0.386	0.264	-0.2	0.208	0.152	0.328	0.24	-0.992	-0.128	-0.992	0.128
0.388	0.272	-0.28	0.248	-0.04	0.256	0.24	-0.992	-0.28	-0.992	0
0.39	0.056	-0.216	0.152	-0.232	0.112	0.104	-0.992	-0.248	-0.992	-0.16
0.392	-0.104	-0.056	-0.056	-0.288	-0.104	-0.08	-0.992	-0.08	-0.992	-0.208
0.394	-0.32	0.136	-0.24	-0.208	-0.216	-0.28	-0.992	0.176	-0.992	-0.208
0.396	-0.248	0.256	-0.336	0	-0.224	-0.224	-0.992	0.288	-0.992	0.144
0.398	-0.104	0.232	-0.184	0.216	-0.152	-0.056	-0.992	0.304	-0.992	0.128
0.4	0.072	0.072	0.056	0.304	0.128	0.016	-0.992	0.112	-0.992	0.288
0.402	0.208	-0.128	0.192	0.264	0.272	0.232	-0.992	-0.104	-0.992	0.216
0.404	0.264	-0.28	0.304	0.064	0.336	0.256	-0.992	-0.216	-0.992	0.016
0.406	0.128	-0.296	0.232	-0.16	0.216	0.144	-0.992	-0.28	-0.992	-0.112
0.408	-0.08	-0.088	-0.032	-0.264	-0.032	-0.056	-0.992	-0.144	-0.992	-0.256
0.41	-0.272	0.128	-0.312	-0.256	-0.28	-0.24	-0.992	0.096	-0.992	-0.264
0.412	-0.328	0.24	-0.336	-0.072	-0.28	-0.296	-0.992	0.256	-0.992	-0.064
0.414	-0.184	0.288	-0.2	0.232	-0.2	-0.144	-0.992	0.272	-0.992	0.168
0.416	0.056	0.088	-0.04	0.28	0.064	0.032	-0.992	0.208	-0.992	0.192
0.418	0.168	-0.128	0.208	0.192	0.176	0.256	-0.992	-0.104	-0.992	0.208
0.42	0.312	-0.288	0.272	0.112	0.304	0.264	-0.992	-0.312	0.248	0.152
0.422	0.176	-0.288	0.304	-0.104	0.256	0.176	-0.992	-0.36	0.28	-0.024
0.424	0.024	-0.176	0.072	-0.272	0.024	-0.056	-0.992	-0.224	0.088	-0.168
0.426	-0.232	0.072	-0.144	-0.288	-0.12	-0.232	-0.992	0.04	0.088	-0.168
0.428	-0.312	0.224	-0.352	-0.168	-0.288	-0.336	-0.992	0.224	-0.168	-0.104
0.43	-0.216	0.304	-0.344	0.104	-0.232	-0.312	-0.992	0.28	-0.312	0.032
0.432	-0.032	0.2	-0.992	0.248	-0.056	-0.04	-0.992	0.256	-0.208	0.216
0.434	0.224	-0.048	-0.992	0.328	0.128	0.216	-0.992	0.056	-0.08	0.256
0.436	0.304	-0.256	-0.992	0.232	0.24	0.304	-0.992	-0.12	0.152	0.208
0.438	0.28	-0.304	-0.992	-0.024	0.272	0.232	-0.992	-0.336	0.28	-0.056
0.44	0.12	-0.208	-0.992	-0.208	0.048	0.096	-0.992	-0.248	0.32	-0.16
0.442	-0.144	0	-0.992	-0.296	-0.08	-0.168	-0.992	-0.104	0.104	-0.224
0.444	-0.352	0.288	-0.992	-0.184	-0.216	-0.312	-0.992	0.256	-0.128	-0.064
0.446	-0.232	0.296	-0.992	0.016	-0.256	-0.312	-0.992	0.288	-0.272	-0.016
0.448	-0.048	0.224	-0.992	0.176	-0.112	-0.008	-0.992	0.248	-0.28	0.176
0.45	0.072	0.064	-0.992	0.36	0.104	0.168	-0.992	0.096	-0.168	0.288
0.452	0.256	-0.128	-0.992	0.24	0.184	0.272	-0.992	-0.08	0.008	0.176
0.454	0.216	-0.264	-0.992	0	0.272	0.288	-0.992	-0.28	0.24	0
0.456	0.104	-0.216	-0.992	-0.16	0.152	0.12	-0.992	-0.312	0.344	-0.12
0.458	-0.112	-0.08	-0.992	-0.256	0	-0.104	-0.992	-0.168	0.184	-0.264
0.46	-0.224	0.104	-0.992	-0.216	-0.232	-0.12	-0.992	0.176	-0.032	-0.256
0.462	-0.32	-0.992	-0.992	-0.024	-0.344	-0.312	-0.992	0.216	-0.264	-0.04
0.464	-0.184	-0.992	-0.992	0.144	-0.2	-0.192	-0.992	0.304	-0.296	0.136
0.466	0.024	-0.992	-0.992	0.288	0	0.064	-0.992	0.184	-0.184	0.256
0.468	0.176	-0.992	-0.992	0.304	0.152	0.216	-0.992	-0.08	0.024	0.224
0.47	0.312	-0.992	-0.992	0.096	0.296	0.288	-0.992	-0.248	0.168	0.176
0.472	0.184	-0.992	-0.992	-0.12	0.168	0.248	-0.992	-0.344	0.408	-0.064
0.474	-0.024	-0.992	-0.992	-0.304	0	-0.048	-0.992	-0.224	0.232	-0.296
0.476	-0.16	-0.992	-0.992	-0.248	-0.176	-0.24	-0.992	0.104	0	-0.256
0.478	-0.352	-0.992	-0.992	-0.208	-0.288	-0.32	-0.992	0.128	-0.2	-0.104
0.48	-0.264	-0.992	-0.992	0.096	-0.232	-0.264	-0.992	0.272	-0.336	0.056
0.482	-0.064	-0.992	-0.992	0.32	-0.048	0.048	-0.992	0.256	-0.32	0.28
0.484	0.16	-0.992	-0.992	0.28	0.08	0.2	-0.992	0.048	-0.04	0.208
0.486	0.256	-0.992	-0.992	0.176	0.216	0.32	-0.992	-0.152	0.112	0.104
0.488	0.232	-0.992	-0.992	0.008	0.208	0.24	-0.992	-0.288	0.312	-0.016
0.49	0.088	-0.992	-0.992	-0.16	0.064	0.008	-0.992	-0.296	0.336	-0.176
0.492	-0.112	-0.992	-0.992	-0.32	-0.104	-0.176	-0.992	-0.104	0.136	-0.28
0.494	-0.232	-0.992	-0.992	-0.2	-0.296	-0.36	-0.992	0.08	-0.072	-0.168
0.496	-0.328	-0.992	-0.992	-0.024	-0.256	-0.344	-0.992	0.256	-0.232	0.048
0.498	-0.112	-0.992	-0.992	0.152	-0.088	-0.024	-0.992	0.288	-0.296	0.152
0.5	0.128	-0.992	-0.992	0.28	0.104	0.104	-0.992	0.072	-0.104	0.24
0.502	0.208	-0.992	-0.992	0.28	0.248	0.264	-0.992	-0.112	0.096	0.232
0.504	0.264	-0.992	-0.992	0.008	0.28	0.28	-0.992	-0.232	0.232	-0.016
0.506	0.16	-0.992	-0.992	-0.168	0.128	0.184	-0.992	-0.312	0.272	-0.16
0.508	-0.072	-0.992	-0.992	-0.288	-0.04	-0.08	-0.992	-0.16	0.184	-0.24
0.51	-0.224	-0.992	-0.992	-0.344	-0.272	-0.248	-0.992	0	0.024	-0.184
0.512	-0.336	-0.992	-0.992	-0.032	-0.32	-0.272	-0.992	0.216	-0.144	-0.024
0.514	-0.16	-0.992	-0.992	0.176	-0.208	-0.208	-0.992	0.304	-0.32	0.176
0.516	0.072	-0.992	-0.992	0.272	0	0.104	-0.992	0.136	-0.216	0.224
0.518	0.152	-0.992	-0.992	0.312	0.208	0.224	-0.992	-0.016	0.056	0.168
0.52	0.304	-0.992	-0.992	0.072	0.304	0.288	-0.992	-0.168	0.216	0.04
0.522	0.184	-0.992	-0.992	-0.08	0.216	0.208	-0.992	-0.264	0.312	-0.056
0.524	0.056	-0.992	-0.992	-0.28	0.032	0	-0.992	-0.176	0.232	-0.224
0.526	-0.176	-0.992	-0.992	-0.272	-0.128	-0.208	-0.992	-0.104	0.04	-0.312
0.528	-0.248	-0.992	-0.992	-0.104	-0.368	-0.32	-0.992	0.224	-0.176	-0.056
0.53	-0.296	-0.992	-0.992	0.128	-0.256	-0.208	-0.992	0.304	-0.352	0.056
0.532	-0.072	-0.992	-0.992	0.272	-0.04	0	-0.992	0.208	-0.272	0.184
0.534	0.088	-0.992	-0.992	0.264	0.128	0.176	-0.992	0.048	-0.08	0.28
0.536	0.224	-0.992	-0.992	0.152	0.304	0.296	-0.992	-0.232	0.088	0.136
0.538	0.224	-0.992	-0.992	-0.056	0.232	0.256	-0.992	-0.328	0.176	-0.064
0.54	0.048	-0.992	-0.992	-0.264	0.04	0.08	-0.992	-0.336	0.288	-0.248
0.542	-0.104	-0.992	-0.992	-0.28	-0.144	-0.176	-0.992	-0.12	0.128	-0.264
0.544	-0.256	-0.992	-0.992	-0.224	-0.304	-0.264	-0.992	0.104	-0.152	-0.208
0.546	-0.256	-0.992	-0.992	-0.008	-0.288	-0.304	-0.992	0.44	-0.208	0.048
