Time	1st	2nd	3rd	4th	5th	6th	7th	8th	9th	10th
0.076	0.016	0.248	-1.024	-1.024	-1.024	0.144	-0.272	-1.024	0.008	-1.024
0.078	-0.296	0.224	-1.024	-1.024	-1.024	-0.048	-0.032	-1.024	-0.088	-1.024
0.08	-0.384	0.04	-1.024	-1.024	-1.024	-0.24	0.112	-1.024	-0.328	-1.024
0.082	-0.232	-0.16	-1.024	-1.024	-1.024	-0.36	0.32	-1.024	-0.368	-1.024
0.084	0.016	-0.36	-1.024	-1.024	-1.024	-0.264	0.2	-1.024	-0.24	-1.024
0.086	0.2	-0.28	-1.024	-1.024	-1.024	-0.032	0.016	-1.024	0.096	-1.024
0.088	0.272	-0.152	-1.024	-1.024	-1.024	0.12	-0.16	-1.024	0.296	-1.024
0.09	0.28	0.16	-1.024	-1.024	-1.024	0.272	-0.352	-1.024	0.328	-1.024
0.092	0.048	0.232	-1.024	-1.024	-1.024	0.16	-0.288	-1.024	-1.024	-1.024
0.094	-0.136	0.24	-1.024	-1.024	-1.024	-0.032	-0.12	-1.024	-1.024	-1.024
0.096	-0.368	0.04	-1.024	-1.024	-1.024	-0.192	0.04	-1.024	-1.024	-1.024
0.098	-0.344	-0.064	-1.024	-1.024	-1.024	-0.384	0.224	-1.024	-1.024	-1.024
0.1	-0.088	-0.28	-1.024	-1.024	-1.024	-0.28	0.248	-1.024	-1.024	-1.024
0.102	0.08	-0.352	-1.024	-1.024	-1.024	-0.12	0.112	-1.024	-1.024	-1.024
0.104	0.28	-0.12	-1.024	-1.024	-1.024	0.144	-0.2	-1.024	-1.024	-1.024
0.106	0.264	0.04	-1.024	-1.024	-1.024	0.248	-0.296	-1.024	-1.024	-1.024
0.108	0.12	0.2	-1.024	-1.024	-1.024	0.2	-0.368	-1.024	-1.024	-1.024
0.11	-0.072	0.256	-1.024	-1.024	-1.024	0.096	-0.24	-1.024	-1.024	-1.024
0.112	-0.264	0.168	-1.024	-1.024	-1.024	-0.184	0.072	-1.024	-1.024	-1.024
0.114	-0.344	-0.08	-1.024	-1.024	-1.024	-0.296	0.176	-1.024	-1.024	-1.024
0.116	-0.2	-0.208	-1.024	-1.024	-1.024	-0.312	0.224	-1.024	-1.024	-1.024
0.118	0.024	-0.32	-1.024	-1.024	-1.024	-0.128	0.152	-0.064	-1.024	-1.024
0.12	0.176	-0.24	-1.024	-1.024	-1.024	0.072	-0.048	0.136	-1.024	-1.024
0.122	0.272	-0.032	-1.024	-1.024	-1.024	0.2	-0.248	0.264	-1.024	-1.024
0.124	0.248	0.192	-1.024	-1.024	-1.024	0.208	-0.344	0.224	-1.024	-1.024
0.126	-0.008	0.208	-1.024	-1.024	-1.024	0.112	-0.208	0.072	-1.024	-1.024
0.128	-0.184	0.176	-1.024	-1.024	-1.024	-0.08	-0.008	-0.112	-1.024	-0.336
0.13	-0.304	0.04	-1.024	-1.024	-1.024	-0.312	0.184	-0.288	-1.024	-0.32
0.132	-0.248	-0.216	-1.024	-1.024	-1.024	-0.32	0.232	-0.32	-1.024	-0.136
0.134	-0.024	-0.288	-1.024	-1.024	-1.024	-0.288	0.2	-0.16	-1.024	0.12
0.136	0.144	-0.288	-1.024	-1.024	-1.024	0.032	0.008	0.056	-1.024	0.192
0.138	0.24	-0.008	-1.024	-1.024	-1.024	0.2	-0.208	0.2	-1.024	0.248
0.14	0.2	0.2	-1.024	-1.024	-1.024	0.248	-0.32	0.248	-1.024	0.064
0.142	0.096	0.24	-1.024	-1.024	-1.024	0.168	-0.304	0.144	-1.024	-0.136
0.144	-0.088	0.224	-1.024	-1.024	-1.024	-0.024	-0.136	0.008	-1.024	-0.288
0.146	-0.32	0	-1.024	-1.024	-1.024	-0.184	0.16	-0.224	-1.024	-0.368
0.148	-0.256	-0.16	-1.024	-1.024	-1.024	-0.392	0.256	-0.352	-1.024	-0.208
0.15	-0.136	-0.32	-1.024	-1.024	-1.024	-0.344	0.256	-0.256	-1.024	-0.016
0.152	0.096	-0.272	-1.024	-1.024	-1.024	-0.08	0.096	0.016	-1.024	0.2
0.154	0.184	-0.16	-1.024	-1.024	-1.024	0.192	-0.096	0.16	-1.024	0.272
0.156	0.248	0.136	-1.024	-1.024	-1.024	0.264	-0.296	0.288	-1.024	0.208
0.158	0.16	0.232	-1.024	-1.024	-1.024	0.2	-0.368	0.192	-1.024	0
0.16	-0.088	0.208	-1.024	-1.024	-1.024	0.088	-0.2	0.032	-1.024	-0.2
0.162	-0.264	0.152	-1.024	-1.024	-1.024	-0.2	-1.024	-0.24	-1.024	-0.384
0.164	-0.304	-0.112	-1.024	-1.024	-1.024	-0.36	-1.024	-0.304	-1.024	-0.32
0.166	-0.192	-0.24	-1.024	-1.024	-1.024	-0.344	-1.024	-0.296	-1.024	-0.048
0.168	0.04	-0.264	-1.024	-1.024	-1.024	-0.136	-1.024	-0.088	-1.024	0.12
0.17	0.168	-0.208	-1.024	-1.024	-1.024	0.096	-1.024	0.184	-1.024	0.272
0.172	0.248	0.072	-1.024	-1.024	-1.024	0.2	-1.024	0.272	-1.024	0.248
0.174	0.176	0.168	-1.024	-1.024	-1.024	0.272	-1.024	0.296	-1.024	0.12
0.176	0.032	0.28	-1.024	-1.024	-1.024	0.144	-1.024	0.056	-1.024	-0.168
0.178	-0.192	0.184	-1.024	-1.024	-1.024	-0.056	-1.024	-0.112	-1.024	-0.336
0.18	-0.32	-0.008	-1.024	-1.024	-1.024	-0.248	-1.024	-0.28	-1.024	-0.312
0.182	-0.176	-0.232	-1.024	-1.024	-1.024	-0.424	-1.024	-0.368	-1.024	-0.152
0.184	-0.104	-0.32	-1.024	-1.024	-1.024	-0.288	-1.024	-0.192	-1.024	0.04
0.186	0.184	-0.288	-1.024	-1.024	-1.024	-0.024	-1.024	0.056	-1.024	0.24
0.188	0.28	-0.08	-1.024	-1.024	-1.024	0.12	-1.024	0.152	-1.024	0.232
0.19	0.216	0.168	-1.024	-1.024	-1.024	0.272	-1.024	0.28	-1.024	0.16
0.192	0.072	0.288	-1.024	-1.024	-1.024	0.24	-1.024	0.176	-1.024	-0.04
0.194	-0.128	0.232	-1.024	-1.024	-1.024	0.032	-1.024	-0.008	-1.024	-0.216
0.196	-0.32	0.064	-1.024	-1.024	-1.024	-0.176	-1.024	-0.2	-1.024	-0.32
0.198	-0.352	-0.12	-1.024	-1.024	-1.024	-0.4	-1.024	-0.32	-1.024	-0.264
0.2	-0.088	-0.344	-1.024	-1.024	-1.024	-0.24	-1.024	-0.24	-1.024	-0.032
0.202	0.128	-0.28	-1.024	-1.024	0.184	-0.112	-1.024	-0.032	-1.024	0.16
0.204	0.224	-0.12	-1.024	-1.024	-0.024	0.088	-1.024	0.2	-1.024	0.24
0.206	0.28	0.04	-1.024	-1.024	-0.208	0.272	-1.024	0.28	-1.024	0.152
0.208	0.144	0.2	-1.024	-1.024	-0.32	0.248	-1.024	0.176	-1.024	-0.008
0.21	-0.088	0.272	-1.024	-1.024	-0.288	0.056	-1.024	0.072	-1.024	-0.208
0.212	-0.296	0.16	-1.024	-1.024	-0.12	-0.136	-1.024	-0.176	-1.024	-0.344
0.214	-0.328	-0.08	-1.024	-1.024	0.2	-0.256	-1.024	-0.296	-1.024	-0.32
0.216	-0.2	-0.288	-1.024	-1.024	0.328	-0.392	-1.024	-0.28	-1.024	-0.088
0.218	0.016	-0.312	-1.024	-1.024	0.2	-0.168	-1.024	-0.072	-1.024	0.12
0.22	0.24	-0.216	-1.024	-1.024	0.128	0.04	-1.024	0.12	-1.024	0.288
0.222	0.288	-0.024	-1.024	-1.024	-0.216	0.2	-1.024	0.248	-1.024	0.2
0.224	0.184	0.192	-1.024	-1.024	-0.24	0.232	-1.024	0.248	-1.024	0.088
0.226	-0.008	0.256	-1.024	-1.024	-0.288	0.104	-1.024	0.096	-1.024	-0.136
0.228	-0.248	0.168	-1.024	-1.024	-0.104	-0.04	-1.024	-0.112	-1.024	-0.224
0.23	-0.368	0.024	-1.024	-1.024	0.088	-0.216	-1.024	-0.24	-1.024	-0.224
0.232	-0.32	-0.216	-1.024	-1.024	0.192	-0.296	-1.024	-0.296	-1.024	-0.112
0.234	-0.024	-0.368	-1.024	-1.024	0.176	-0.216	-1.024	-0.136	-1.024	0.096
0.236	0.168	-0.288	-1.024	-1.024	0.184	-0.008	-1.024	0.032	-1.024	0.168
0.238	0.288	-0.008	-1.024	-1.024	-0.064	0.12	-1.024	0.264	-1.024	0.224
0.24	0.248	0.112	-1.024	-1.024	-0.216	0.248	-1.024	0.24	-1.024	0.128
0.242	0.04	0.24	-1.024	-1.024	-0.248	0.216	-1.024	0.12	-1.024	-0.088
0.244	-0.12	0.224	-1.024	-1.024	-0.24	0.008	-1.024	-0.04	-1.024	-0.24
0.246	-0.312	0.072	-1.024	-1.024	0.064	-0.16	-1.024	-0.24	-1.024	-0.328
0.248	-0.344	-0.152	-1.024	-1.024	0.2	-0.376	-1.024	-0.28	-1.024	-0.16
0.25	-0.16	-0.296	-1.024	-1.024	0.248	-0.24	-1.024	-0.224	-1.024	0
0.252	0.088	-0.28	-1.024	-1.024	0.136	-0.056	-1.024	-0.016	-1.024	0.184
0.254	0.272	-0.12	-1.024	-1.024	-0.088	0.152	-1.024	0.24	-1.024	0.24
0.256	0.296	0.072	0.016	-1.024	-0.192	0.224	-1.024	0.2	-1.024	0.168
0.258	0.144	0.192	-0.104	-1.024	-0.344	0.224	-1.024	0.168	-1.024	-0.064
0.26	-0.072	0.224	-0.32	-1.024	-0.296	0.048	-1.024	0.048	-1.024	-0.176
0.262	-0.264	0.136	-0.304	-1.024	0.056	-0.152	-1.024	-0.192	-1.024	-0.328
0.264	-0.328	-0.072	-0.096	-1.024	0.072	-0.304	-1.024	-0.312	-1.024	-0.216
0.266	-0.24	-0.296	0.096	-1.024	0.216	-0.304	-1.024	-0.264	-1.024	-0.08
0.268	0.008	-0.296	0.248	-1.024	0.256	-0.152	-1.024	-0.008	-1.024	0.144
0.27	0.168	-0.176	0.256	-1.024	0.024	0.12	-1.024	0.168	-1.024	0.232
0.272	0.296	0.072	0.064	-1.024	-0.168	0.2	-1.024	0.232	-1.024	0.24
0.274	0.176	0.144	-0.08	-1.024	-0.32	0.184	-1.024	0.216	-1.024	0.088
0.276	0.072	0.232	-0.264	-1.024	-0.28	0.136	-1.024	0.072	-1.024	-0.088
0.278	-0.16	0.168	-0.304	-1.024	-0.192	-0.088	-1.024	-0.16	-1.024	-0.328
0.28	-0.32	0.024	-0.192	-1.024	0.04	-0.264	-1.024	-0.344	-1.024	-0.28
0.282	-0.288	-0.192	0.024	-1.024	0.288	-0.344	-1.024	-0.288	-1.024	-0.16
0.284	-0.024	-0.32	0.256	-1.024	0.2	-0.216	-1.024	-0.144	-1.024	0.112
0.286	0.192	-0.24	0.224	-1.024	0.12	-0.032	-1.024	0.168	-1.024	0.24
0.288	0.264	-0.008	0.192	-1.024	-0.136	0.176	-1.024	0.224	-1.024	0.248
0.29	0.256	0.136	-0.048	-1.024	-0.24	0.224	-1.024	0.24	-1.024	0.12
0.292	0.096	0.248	-0.288	-1.024	-0.32	0.176	-1.024	0.12	-1.024	-0.136
0.294	-0.072	0.192	-0.352	-1.024	-0.216	0.008	-1.024	-0.056	-1.024	-0.28
0.296	-0.304	0.032	-0.264	-1.024	0.016	-0.256	-1.024	-0.24	-1.024	-0.344
0.298	-0.32	-0.128	-0.072	-1.024	0.184	-0.352	-1.024	-0.352	-1.024	-0.2
0.3	-0.112	-0.296	0.12	-1.024	0.272	-0.304	-1.024	-0.288	-1.024	0.096
0.302	0.12	-0.32	0.272	-1.024	0.144	-0.08	-1.024	-0.024	-1.024	0.144
0.304	0.248	-0.088	0.2	-1.024	0.008	0.168	-1.024	0.184	-1.024	0.272
0.306	0.224	0.12	0.072	-1.024	-0.192	0.232	-1.024	0.296	-1.024	0.208
0.308	0.152	0.272	-0.128	-1.024	-0.296	0.272	-1.024	0.224	-1.024	0.016
0.31	-0.04	0.216	-0.312	-1.024	-0.28	0.024	-1.024	0.024	-1.024	-0.2
0.312	-0.272	0.08	-0.352	-1.024	-0.056	-0.152	-1.024	-0.184	-1.024	-0.32
0.314	-0.312	-0.056	-0.128	-1.024	0.144	-0.352	-1.024	-0.32	-1.024	-0.288
0.316	-0.2	-0.296	0.112	-1.024	0.2	-0.296	-1.024	-0.264	-1.024	-0.104
0.318	0	-0.328	0.264	-1.024	0.272	-0.144	-1.024	-0.088	-1.024	0.096
0.32	0.2	-0.192	0.272	-1.024	0.152	0.072	-1.024	0.144	-1.024	0.272
0.322	0.248	0.096	0.144	-1.024	-0.168	0.2	-1.024	0.28	-1.024	0.24
0.324	0.2	0.2	-0.088	-1.024	-0.288	0.272	-1.024	0.272	-1.024	0.096
0.326	-0.04	0.272	-0.312	-1.024	-0.368	0.12	-1.024	0.144	-1.024	-0.16
0.328	-0.216	0.144	-0.368	-1.024	-0.088	-0.064	-1.024	-0.136	-1.024	-0.296
0.33	-0.304	-0.024	-0.216	-1.024	0.08	-0.32	-1.024	-0.272	-1.024	-0.312
0.332	-0.264	-0.24	0.056	-1.024	0.192	-0.392	-1.024	-0.328	-1.024	-0.176
0.334	-0.064	-0.352	0.216	-1.024	0.28	-0.248	-1.024	-0.144	-1.024	0.04
0.336	0.16	-0.224	0.272	-1.024	0.128	-0.048	-1.024	0.072	-1.024	0.152
0.338	0.232	-0.016	0.16	-1.024	-0.016	0.168	-1.024	0.168	-1.024	0.224
0.34	0.216	0.184	0.016	-1.024	-0.208	0.24	-1.024	0.272	-1.024	0.192
0.342	0.096	0.272	-0.2	-1.024	-0.256	0.248	-1.024	0.168	-1.024	-0.072
0.344	-0.136	0.256	-0.28	-1.024	-0.176	0.016	-1.024	-0.032	-1.024	-0.216
0.346	-0.336	0.032	-0.272	-1.024	0.04	-0.192	-1.024	-0.184	-1.024	-0.32
0.348	-0.344	-0.136	-0.048	-1.024	0.168	-0.368	-1.024	-0.36	-1.024	-0.264
0.35	-0.072	-0.328	0.096	-1.024	0.224	-0.312	-1.024	-0.224	-1.024	-0.072
0.352	0.112	-0.336	0.24	-1.024	0.168	-0.08	-1.024	-0.008	-1.024	0.144
0.354	0.2	-0.112	0.184	-1.024	0.032	0.112	-1.024	0.232	-1.024	0.232
0.356	0.312	0.096	0.072	-1.024	-0.192	0.264	-1.024	0.264	-1.024	0.168
0.358	0.176	0.2	-0.12	-1.024	-0.344	0.248	-1.024	0.2	-1.024	0.016
0.36	-0.08	0.248	-0.264	-1.024	-0.192	0.104	-1.024	-0.016	-1.024	-0.184
0.362	-0.24	0.088	-0.256	-1.024	-0.04	-0.112	-1.024	-0.144	-1.024	-0.296
0.364	-0.392	-0.088	-0.088	-1.024	0.16	-0.368	-1.024	-0.32	-1.024	-0.248
0.366	-0.176	-0.256	0.096	-1.024	0.272	-0.328	-1.024	-0.264	-1.024	-0.104
0.368	0.04	-0.32	0.192	-1.024	0.128	-0.208	-1.024	-0.056	-1.024	0.112
0.37	0.192	-0.192	0.224	-1.024	0.04	-0.008	-1.024	0.12	-1.024	0.208
0.372	0.296	0.024	0.08	-1.024	-0.112	0.192	-1.024	0.2	-1.024	0.192
0.374	0.248	0.184	-0.088	-1.024	-0.328	0.2	-1.024	0.208	-1.024	0.112
0.376	0.024	0.248	-0.24	-1.024	-0.312	0.136	-1.024	0.12	-1.024	-0.136
0.378	-0.208	0.2	-0.272	-1.024	-0.112	-0.064	-1.024	-0.088	-1.024	-0.272
0.38	-0.32	-0.024	-0.16	-1.024	0.064	-0.28	-1.024	-0.24	-1.024	-0.28
0.382	-0.288	-0.216	-0.008	-1.024	0.184	-0.32	-1.024	-0.256	-1.024	-0.136
0.384	-0.024	-0.32	0.152	-1.024	0.232	-0.24	-1.024	-0.112	-1.024	0.096
0.386	0.144	-0.296	0.216	-1.024	0.136	0.016	-1.024	0.048	-1.024	0.16
0.388	0.272	-0.032	0.176	-1.024	-0.008	0.144	-1.024	0.176	-1.024	0.224
0.39	0.272	0.128	-0.008	-1.024	-0.216	0.24	-1.024	0.208	-1.024	0.168
0.392	0.112	0.248	-0.16	-1.024	-0.328	0.168	-1.024	0.208	-1.024	-0.088
0.394	-0.096	0.216	-0.296	-1.024	-0.184	0.008	-1.024	-0.032	-1.024	-0.256
0.396	-0.336	0.04	-0.28	-1.024	0.04	-0.112	-1.024	-0.216	-1.024	-0.344
0.398	-0.344	-0.184	-0.032	-1.024	0.2	-0.376	-1.024	-0.344	-1.024	-0.224
0.4	-0.168	-0.328	0.184	-1.024	0.208	-0.32	-1.024	-0.192	-1.024	0.032
0.402	0.088	-0.296	0.2	-1.024	0.176	-0.088	-1.024	0.032	-1.024	0.192
0.404	0.312	-0.088	0.216	-1.024	-0.04	0.056	-1.024	0.224	-1.024	0.256
0.406	0.272	0.072	0.096	-1.024	-0.296	0.168	-1.024	0.224	-1.024	0.144
0.408	0.168	0.168	-0.088	-1.024	-0.304	0.224	-1.024	0.2	-1.024	0.04
0.41	-0.008	0.208	-0.296	-1.024	-0.24	0.096	-1.024	0.064	-1.024	-0.128
0.412	-0.216	0.048	-0.328	-1.024	-0.064	-0.136	-1.024	-0.2	-1.024	-0.328
0.414	-0.336	-0.064	-0.128	-1.024	0.176	-0.296	-1.024	-0.304	-1.024	-0.264
0.416	-0.24	-0.264	0.12	-1.024	0.224	-0.368	-1.024	-0.32	-1.024	-0.096
0.418	0.032	-0.336	0.232	-1.024	0.192	-0.136	-1.024	-0.008	-1.024	0.12
0.42	0.168	-0.168	0.28	-1.024	0.04	0.064	-1.024	0.12	-1.024	0.296
0.422	0.248	0.064	0.104	-1.024	-0.128	0.184	-1.024	0.272	-1.024	0.264
0.424	0.184	0.2	-0.032	-1.024	-0.312	0.248	-1.024	0.224	-1.024	0.064
0.426	0.032	0.224	-0.264	-1.024	-0.296	0.096	-1.024	0.072	-1.024	-0.128
0.428	-0.12	0.12	-0.32	-1.024	-0.112	-0.088	-1.024	-0.136	-1.024	-0.32
0.43	-0.288	0.016	-0.224	-1.024	0.064	-0.256	-1.024	-0.304	-1.024	-0.32
0.432	-0.288	-0.216	0.04	-1.024	0.248	-0.44	-1.024	-0.32	-1.024	-0.136
0.434	-0.064	-0.344	0.184	-1.024	0.264	-0.24	-1.024	-0.168	-1.024	0.04
0.436	0.12	-0.208	0.32	-1.024	0.12	0.016	-1.024	0.12	-1.024	0.16
0.438	0.248	0.032	0.2	-1.024	-0.112	0.168	-1.024	0.224	-1.024	0.272
0.44	0.248	0.152	-0.008	-1.024	-0.248	0.264	-1.024	0.248	-1.024	0.168
0.442	0.096	0.256	-0.168	-1.024	-0.376	0.184	-1.024	0.096	-1.024	-0.032
0.444	-0.104	0.176	-0.36	-1.024	-0.192	0.024	-1.024	-0.024	-1.024	-0.24
0.446	-0.28	0.016	-0.264	-1.024	0.008	-0.208	-1.024	-0.264	-1.024	-0.32
0.448	-0.344	-0.16	-0.072	-1.024	0.136	-0.384	-1.024	-0.336	-1.024	-0.288
0.45	-0.136	-0.296	0.12	-1.024	0.248	-0.312	-1.024	-0.28	-1.024	-0.024
0.452	0.072	-0.328	0.328	-1.024	0.12	-0.104	-1.024	0.016	-1.024	0.144
0.454	0.2	-0.072	0.256	-1.024	0.016	0.176	-1.024	0.176	-1.024	0.224
0.456	0.272	0.112	0.072	-1.024	-0.208	0.232	-1.024	0.352	-1.024	0.256
0.458	0.176	0.2	-0.12	-1.024	-0.28	0.24	-1.024	0.168	-1.024	0.024
0.46	0.032	0.208	-0.288	-1.024	-0.264	0.08	-1.024	0	-1.024	-0.144
0.462	-0.192	0.072	-0.352	-1.024	-0.064	-0.128	-1.024	-0.16	-1.024	-0.288
0.464	-0.304	-0.12	-0.16	-1.024	0.144	-0.344	-1.024	-0.344	-1.024	-0.336
0.466	-0.208	-0.304	0.096	-1.024	0.256	-0.4	-1.024	-0.296	-1.024	-0.088
0.468	0.032	-0.344	0.24	-1.024	0.224	-0.16	-1.024	-0.04	-1.024	0.112
0.47	0.16	-0.12	0.224	-1.024	0.08	0.072	-1.024	0.168	-1.024	0.224
0.472	0.28	0.064	0.128	-1.024	-0.152	0.248	-1.024	0.224	-1.024	0.288
0.474	0.2	0.248	0.016	-1.024	-0.272	0.224	-1.024	0.248	-1.024	0.096
0.476	-0.008	0.24	-0.208	-1.024	-0.296	0.136	-1.024	0.072	-1.024	-0.088
0.478	-0.144	0.144	-0.328	-1.024	-0.088	-0.032	-1.024	-0.128	-1.024	-0.256
0.48	-0.312	-0.056	-0.248	-1.024	0.096	-0.248	-1.024	-0.288	-1.024	-0.328
0.482	-0.304	-0.256	-0.064	-1.024	0.216	-0.384	-1.024	-0.32	-1.024	-0.248
0.484	-0.088	-0.344	0.224	-1.024	0.2	-1.024	-1.024	-0.112	-1.024	0.024
0.486	0.088	-0.264	0.272	-1.024	0.096	-1.024	-1.024	0.096	-1.024	0.208
0.488	0.256	-0.008	0.168	-1.024	-0.144	-1.024	-1.024	0.2	-1.024	0.272
0.49	0.232	0.184	0.008	-1.024	-0.28	-1.024	-1.024	0.264	-1.024	0.128
0.492	0.104	0.272	-0.152	-1.024	-0.304	-1.024	-1.024	0.144	-1.024	-0.032
0.494	-0.168	0.248	-0.296	-1.024	-0.216	-1.024	-1.024	-0.008	-1.024	-0.216
0.496	-0.32	-0.024	-0.288	-1.024	0.032	-1.024	-1.024	-0.264	-1.024	-0.312
0.498	-0.312	-0.168	-0.056	-1.024	0.144	-1.024	-1.024	-0.36	-1.024	-0.248
0.5	-0.144	-0.368	0.096	-1.024	0.256	-1.024	-1.024	-0.232	-1.024	-0.024
0.502	0.064	-0.296	0.2	-1.024	0.096	-1.024	-1.024	-0.008	-1.024	0.144
0.504	0.2	-0.128	0.232	-1.024	0.008	-1.024	-1.024	0.184	-1.024	0.272
0.506	0.264	0.088	0.048	-1.024	-0.24	-1.024	-1.024	0.272	-1.024	0.176
0.508	0.168	0.264	-0.112	-1.024	-0.296	-1.024	-1.024	0.224	-1.024	0.032
0.51	-0.088	0.256	-0.256	-1.024	-0.248	-1.024	-1.024	0.016	-1.024	-0.12
0.512	-0.208	0.096	-0.32	-1.024	-0.04	-1.024	-1.024	-0.192	-1.024	-0.296
0.514	-0.368	-0.088	-0.136	-1.024	0.104	-1.024	-1.024	-0.336	-1.024	-0.312
0.516	-0.208	-0.248	0.032	-1.024	0.168	-1.024	-1.024	-0.32	-1.024	-0.072
0.518	-0.032	-0.392	0.12	-1.024	0.224	-1.024	-1.024	-0.048	-1.024	0.08
0.52	0.192	-0.128	0.224	-1.024	0.04	-1.024	-1.024	0.128	-1.024	0.2
0.522	0.28	0.032	0.168	-0.32	-0.128	-1.024	-1.024	0.264	-1.024	0.2
0.524	0.272	0.128	-0.088	-0.24	-0.28	-1.024	-1.024	0.2	-1.024	0.064
0.526	0.064	0.272	-0.216	0.04	-0.264	-1.024	-1.024	0.088	-1.024	-0.104
0.528	-0.224	0.12	-0.328	0.2	-0.088	-1.024	-1.024	-0.12	-1.024	-0.288
0.53	-0.272	-0.008	-0.208	0.232	0.072	-1.024	-1.024	-0.264	-1.024	-0.336
0.532	-0.296	-0.192	0.032	0.168	0.248	-1.024	-1.024	-0.264	-1.024	-0.168
0.534	-0.072	-0.328	0.136	0.016	0.24	-1.024	-1.024	-0.152	-1.024	0.072
0.536	0.12	-0.208	0.304	-0.176	0.136	-1.024	-1.024	0.088	-1.024	0.152
0.538	0.248	-0.016	0.152	-0.344	-0.08	-1.024	-1.024	0.168	-1.024	0.256
0.54	0.296	0.168	0.024	-0.304	-0.256	-1.024	-1.024	0.248	-1.024	0.136
0.542	0.12	0.168	-0.176	-0.112	-0.368	-1.024	-1.024	0.064	-1.024	-0.04
0.544	-0.032	0.2	-0.32	0.144	-0.192	-1.024	-1.024	-0.104	-1.024	-0.216
