Time	1st	2nd	3rd	4th	5th
0.668	4	-102.4	2.4	-102.4	2.4
0.67	4.8	-102.4	1.6	-102.4	2.4
0.672	4.8	-102.4	2.4	-102.4	3.2
0.674	4.8	-102.4	2.4	-102.4	2.4
0.676	4.8	-102.4	0.8	-102.4	2.4
0.678	4	-102.4	1.6	-102.4	3.2
0.68	4	-102.4	2.4	-102.4	3.2
0.682	4	-102.4	2.4	-102.4	3.2
0.684	4	-102.4	2.4	-102.4	0.8
0.686	4	-102.4	1.6	-102.4	3.2
0.688	4.8	-102.4	2.4	-102.4	1.6
0.69	4	-102.4	1.6	-102.4	3.2
0.692	4.8	-102.4	1.6	-102.4	2.4
0.694	4.8	-102.4	2.4	-102.4	1.6
0.696	4	-102.4	1.6	-102.4	2.4
0.698	3.2	3.2	2.4	-102.4	1.6
0.7	4	2.4	2.4	-102.4	2.4
0.702	3.2	2.4	2.4	-102.4	2.4
0.704	4	2.4	2.4	-102.4	1.6
0.706	4.8	3.2	2.4	-102.4	2.4
0.708	4.8	3.2	2.4	-102.4	3.2
0.71	4	2.4	1.6	-102.4	2.4
0.712	4	3.2	2.4	-102.4	2.4
0.714	3.2	1.6	1.6	-102.4	2.4
0.716	4	2.4	1.6	-102.4	2.4
0.718	4.8	2.4	2.4	-102.4	2.4
0.72	4	2.4	2.4	-102.4	2.4
0.722	4	2.4	1.6	-102.4	2.4
0.724	4	3.2	2.4	2.4	3.2
0.726	4	2.4	2.4	2.4	2.4
0.728	4.8	2.4	1.6	0.8	2.4
0.73	4.8	2.4	3.2	2.4	1.6
0.732	4	2.4	2.4	2.4	2.4
0.734	4	2.4	2.4	2.4	2.4
0.736	4	3.2	2.4	2.4	2.4
0.738	4	2.4	1.6	2.4	2.4
0.74	4	2.4	2.4	1.6	3.2
0.742	4	2.4	3.2	2.4	3.2
0.744	4	2.4	2.4	1.6	2.4
0.746	4	1.6	2.4	2.4	1.6
0.748	4	3.2	2.4	1.6	3.2
0.75	4	2.4	1.6	2.4	1.6
0.752	4.8	2.4	2.4	3.2	2.4
0.754	4	1.6	2.4	0.8	2.4
0.756	4	3.2	2.4	1.6	2.4
0.758	4	2.4	1.6	2.4	3.2
0.76	4	2.4	2.4	2.4	2.4
0.762	4	2.4	2.4	2.4	3.2
0.764	4	2.4	1.6	1.6	3.2
0.766	3.2	2.4	2.4	2.4	3.2
0.768	4.8	3.2	3.2	1.6	2.4
0.77	3.2	3.2	2.4	1.6	1.6
0.772	4.8	2.4	2.4	2.4	3.2
0.774	4	2.4	1.6	2.4	2.4
0.776	4	2.4	1.6	2.4	3.2
0.778	4	2.4	2.4	3.2	2.4
0.78	4	2.4	1.6	2.4	1.6
0.782	4.8	1.6	2.4	4	2.4
0.784	4	1.6	2.4	2.4	2.4
0.786	4	3.2	2.4	2.4	3.2
0.788	4	2.4	1.6	1.6	3.2
0.79	4	3.2	2.4	2.4	3.2
0.792	4.8	2.4	2.4	1.6	2.4
0.794	4	1.6	2.4	2.4	3.2
0.796	4	1.6	2.4	2.4	2.4
0.798	4	2.4	3.2	4	2.4
0.8	4	3.2	1.6	2.4	2.4
0.802	4	2.4	2.4	2.4	2.4
0.804	4	3.2	1.6	2.4	2.4
0.806	4	2.4	2.4	2.4	3.2
0.808	4	2.4	3.2	3.2	3.2
0.81	4	3.2	1.6	2.4	2.4
0.812	4.8	2.4	2.4	3.2	2.4
0.814	3.2	2.4	2.4	2.4	2.4
0.816	4	2.4	2.4	2.4	2.4
0.818	4	3.2	2.4	2.4	2.4
0.82	4	3.2	2.4	2.4	2.4
0.822	4	2.4	1.6	2.4	2.4
0.824	4	2.4	0.8	1.6	3.2
0.826	4	3.2	1.6	2.4	3.2
0.828	4	2.4	2.4	2.4	2.4
0.83	4	3.2	1.6	3.2	2.4
0.832	3.2	2.4	3.2	2.4	2.4
0.834	4	2.4	1.6	2.4	2.4
0.836	3.2	2.4	2.4	2.4	2.4
0.838	4	2.4	3.2	2.4	3.2
0.84	4	1.6	3.2	1.6	2.4
0.842	4	3.2	3.2	2.4	2.4
0.844	4	2.4	2.4	2.4	2.4
0.846	4	2.4	2.4	1.6	1.6
0.848	4	2.4	2.4	1.6	2.4
0.85	4	2.4	2.4	2.4	3.2
0.852	3.2	2.4	2.4	2.4	2.4
0.854	4	2.4	2.4	2.4	2.4
0.856	4	2.4	2.4	2.4	3.2
0.858	3.2	3.2	1.6	3.2	2.4
0.86	4	3.2	1.6	2.4	2.4
0.862	3.2	2.4	2.4	1.6	2.4
0.864	4	2.4	2.4	2.4	3.2
0.866	3.2	2.4	2.4	2.4	2.4
0.868	4	2.4	1.6	2.4	3.2
0.87	4	2.4	2.4	2.4	1.6
0.872	4.8	2.4	2.4	3.2	2.4
