Time	1st	2nd	3rd	4th	5th
0.962	3.2	3.2	3.2	3.2	3.2
0.964	4	2.4	2.4	2.4	3.2
0.966	4	2.4	2.4	3.2	3.2
0.968	3.2	3.2	3.2	3.2	3.2
0.97	3.2	4	3.2	3.2	4
0.972	3.2	2.4	3.2	3.2	3.2
0.974	4	2.4	3.2	2.4	3.2
0.976	3.2	3.2	2.4	2.4	3.2
0.978	3.2	3.2	3.2	2.4	2.4
0.98	4	3.2	2.4	1.6	3.2
0.982	2.4	3.2	3.2	2.4	3.2
0.984	4	3.2	3.2	2.4	2.4
0.986	4	2.4	2.4	2.4	2.4
0.988	4	3.2	2.4	3.2	4
0.99	3.2	4	2.4	2.4	3.2
0.992	3.2	3.2	3.2	3.2	3.2
0.994	4	2.4	3.2	3.2	3.2
0.996	3.2	1.6	3.2	3.2	3.2
0.998	4	4	3.2	3.2	2.4
1	3.2	3.2	2.4	3.2	3.2
1.002	4	3.2	3.2	3.2	3.2
1.004	3.2	3.2	3.2	3.2	4
1.006	4	2.4	3.2	3.2	3.2
1.008	4	3.2	3.2	3.2	3.2
1.01	4	3.2	3.2	3.2	3.2
1.012	4	3.2	3.2	3.2	3.2
1.014	3.2	2.4	2.4	2.4	3.2
1.016	4	3.2	3.2	3.2	1.6
1.018	3.2	3.2	3.2	3.2	3.2
1.02	4	3.2	3.2	3.2	4
1.022	3.2	4	2.4	4	4
1.024	3.2	3.2	3.2	3.2	3.2
1.026	4	3.2	3.2	3.2	3.2
1.028	4	3.2	3.2	2.4	4
1.03	4	3.2	2.4	3.2	2.4
1.032	3.2	3.2	3.2	2.4	3.2
1.034	4	2.4	3.2	3.2	4
1.036	3.2	3.2	3.2	3.2	3.2
1.038	3.2	2.4	3.2	2.4	3.2
1.04	4	3.2	2.4	3.2	2.4
1.042	4	3.2	3.2	3.2	3.2
1.044	3.2	3.2	3.2	3.2	3.2
1.046	3.2	3.2	3.2	3.2	3.2
1.048	3.2	4	3.2	3.2	3.2
1.05	3.2	3.2	3.2	2.4	2.4
1.052	3.2	3.2	2.4	2.4	4
1.054	4	3.2	3.2	3.2	3.2
1.056	3.2	3.2	2.4	3.2	3.2
1.058	4	2.4	3.2	2.4	3.2
1.06	3.2	3.2	2.4	2.4	2.4
1.062	3.2	3.2	3.2	3.2	3.2
1.064	4	3.2	3.2	4	2.4
1.066	4	3.2	2.4	3.2	3.2
1.068	2.4	2.4	3.2	3.2	4
1.07	3.2	3.2	3.2	2.4	0.8
1.072	3.2	3.2	3.2	3.2	4
1.074	4	2.4	2.4	2.4	3.2
1.076	3.2	3.2	3.2	3.2	3.2
1.078	2.4	3.2	2.4	3.2	3.2
1.08	3.2	2.4	3.2	3.2	3.2
1.082	3.2	1.6	3.2	2.4	3.2
