Time	1st	2nd	3rd	4th	5th
0.252	4	-102.4	2.4	-102.4	3.2
0.254	3.2	-102.4	3.2	-102.4	3.2
0.256	4.8	-102.4	2.4	-102.4	2.4
0.258	3.2	-102.4	3.2	-102.4	2.4
0.26	3.2	-102.4	3.2	-102.4	3.2
0.262	3.2	-102.4	3.2	-102.4	2.4
0.264	3.2	-102.4	2.4	-102.4	3.2
0.266	3.2	-102.4	2.4	-102.4	2.4
0.268	3.2	-102.4	2.4	-102.4	2.4
0.27	3.2	-102.4	3.2	-102.4	4
0.272	4	-102.4	3.2	-102.4	2.4
0.274	4	-102.4	3.2	-102.4	3.2
0.276	4	-102.4	2.4	-102.4	3.2
0.278	2.4	-102.4	2.4	-102.4	3.2
0.28	4	-102.4	2.4	-102.4	3.2
0.282	4	-102.4	3.2	-102.4	2.4
0.284	4	-102.4	2.4	-102.4	3.2
0.286	4	-102.4	2.4	-102.4	2.4
0.288	3.2	-102.4	1.6	-102.4	3.2
0.29	3.2	-102.4	2.4	-102.4	3.2
0.292	3.2	-102.4	3.2	-102.4	2.4
0.294	4	-102.4	2.4	-102.4	2.4
0.296	4	-102.4	-102.4	-102.4	3.2
0.298	4	-102.4	-102.4	-102.4	3.2
0.3	3.2	-102.4	-102.4	-102.4	2.4
0.302	3.2	-102.4	-102.4	-102.4	3.2
0.304	4	-102.4	-102.4	-102.4	3.2
0.306	4.8	-102.4	-102.4	-102.4	2.4
0.308	4	-102.4	-102.4	-102.4	3.2
0.31	4	-102.4	-102.4	-102.4	2.4
0.312	4	-102.4	-102.4	-102.4	3.2
0.314	3.2	-102.4	-102.4	-102.4	2.4
0.316	4	-102.4	-102.4	-102.4	2.4
0.318	4	-102.4	-102.4	-102.4	2.4
0.32	4.8	-102.4	-102.4	-102.4	3.2
0.322	3.2	-102.4	-102.4	-102.4	3.2
0.324	3.2	-102.4	-102.4	-102.4	3.2
0.326	4	-102.4	-102.4	-102.4	3.2
0.328	4	-102.4	-102.4	-102.4	3.2
0.33	4	-102.4	-102.4	-102.4	3.2
0.332	3.2	-102.4	-102.4	-102.4	3.2
0.334	3.2	-102.4	-102.4	-102.4	2.4
0.336	4	-102.4	-102.4	-102.4	2.4
0.338	3.2	-102.4	-102.4	-102.4	3.2
0.34	4	-102.4	-102.4	-102.4	3.2
0.342	3.2	-102.4	-102.4	-102.4	2.4
0.344	2.4	-102.4	-102.4	-102.4	3.2
0.346	2.4	-102.4	-102.4	-102.4	3.2
0.348	3.2	-102.4	-102.4	-102.4	3.2
0.35	4	-102.4	-102.4	-102.4	2.4
0.352	3.2	-102.4	-102.4	-102.4	3.2
0.354	3.2	-102.4	-102.4	-102.4	2.4
0.356	3.2	-102.4	-102.4	3.2	3.2
0.358	3.2	-102.4	-102.4	3.2	3.2
0.36	4	-102.4	-102.4	3.2	3.2
0.362	4	-102.4	-102.4	2.4	2.4
0.364	4	-102.4	-102.4	2.4	3.2
0.366	3.2	-102.4	-102.4	3.2	3.2
0.368	3.2	-102.4	-102.4	2.4	2.4
0.37	4	-102.4	-102.4	3.2	3.2
0.372	3.2	-102.4	-102.4	2.4	3.2
0.374	3.2	-102.4	-102.4	3.2	3.2
0.376	4	-102.4	-102.4	3.2	3.2
0.378	3.2	-102.4	-102.4	2.4	3.2
0.38	2.4	-102.4	-102.4	3.2	2.4
0.382	4	-102.4	-102.4	2.4	2.4
0.384	4	-102.4	-102.4	2.4	3.2
0.386	3.2	4	-102.4	3.2	3.2
0.388	3.2	3.2	-102.4	2.4	3.2
0.39	4	4	-102.4	3.2	3.2
0.392	3.2	3.2	-102.4	2.4	3.2
0.394	4	3.2	-102.4	2.4	2.4
0.396	4	3.2	-102.4	2.4	3.2
0.398	3.2	3.2	-102.4	3.2	2.4
0.4	3.2	3.2	-102.4	4	3.2
0.402	3.2	4	-102.4	2.4	3.2
0.404	4	3.2	-102.4	2.4	3.2
0.406	3.2	2.4	-102.4	3.2	3.2
0.408	3.2	3.2	-102.4	3.2	3.2
0.41	3.2	3.2	-102.4	2.4	3.2
0.412	3.2	4	-102.4	3.2	2.4
0.414	3.2	4	-102.4	2.4	3.2
0.416	3.2	3.2	-102.4	1.6	2.4
0.418	3.2	3.2	-102.4	3.2	3.2
0.42	3.2	3.2	-102.4	3.2	4
0.422	3.2	3.2	-102.4	2.4	3.2
0.424	4	3.2	-102.4	3.2	3.2
0.426	3.2	4	-102.4	2.4	3.2
0.428	3.2	3.2	-102.4	2.4	3.2
0.43	3.2	4	-102.4	3.2	2.4
