Time	1st	2nd	3rd	4th	5th
0.732	-102.4	1.6	-102.4	3.2	3.2
0.734	-102.4	2.4	-102.4	4	2.4
0.736	-102.4	2.4	-102.4	2.4	3.2
0.738	-102.4	3.2	-102.4	3.2	2.4
0.74	-102.4	2.4	-102.4	2.4	3.2
0.742	-102.4	3.2	-102.4	3.2	3.2
0.744	-102.4	3.2	-102.4	2.4	2.4
0.746	-102.4	3.2	-102.4	2.4	2.4
0.748	-102.4	3.2	-102.4	3.2	3.2
0.75	-102.4	3.2	-102.4	3.2	2.4
0.752	-102.4	2.4	-102.4	2.4	2.4
0.754	-102.4	3.2	-102.4	3.2	3.2
0.756	-102.4	2.4	-102.4	3.2	2.4
0.758	-102.4	2.4	-102.4	2.4	2.4
0.76	-102.4	3.2	-102.4	3.2	3.2
0.762	-102.4	3.2	-102.4	2.4	2.4
0.764	-102.4	2.4	-102.4	2.4	2.4
0.766	-102.4	3.2	-102.4	3.2	2.4
0.768	-102.4	2.4	-102.4	2.4	2.4
0.77	-102.4	3.2	-102.4	2.4	2.4
0.772	-102.4	2.4	-102.4	2.4	2.4
0.774	-102.4	3.2	-102.4	3.2	3.2
0.776	-102.4	3.2	-102.4	3.2	3.2
0.778	-102.4	2.4	-102.4	2.4	3.2
0.78	-102.4	3.2	-102.4	2.4	2.4
0.782	-102.4	3.2	-102.4	2.4	3.2
0.784	-102.4	2.4	-102.4	3.2	3.2
0.786	-102.4	3.2	-102.4	2.4	3.2
0.788	-102.4	3.2	-102.4	2.4	3.2
0.79	-102.4	2.4	-102.4	3.2	1.6
0.792	-102.4	2.4	-102.4	2.4	2.4
0.794	-102.4	2.4	-102.4	3.2	3.2
0.796	-102.4	2.4	-102.4	1.6	2.4
0.798	-102.4	2.4	-102.4	3.2	2.4
0.8	-102.4	2.4	3.2	3.2	3.2
0.802	2.4	3.2	3.2	3.2	2.4
0.804	2.4	3.2	2.4	3.2	2.4
0.806	2.4	3.2	3.2	2.4	3.2
0.808	3.2	2.4	2.4	3.2	2.4
0.81	2.4	3.2	3.2	3.2	2.4
0.812	2.4	3.2	2.4	2.4	2.4
0.814	3.2	2.4	2.4	2.4	2.4
0.816	1.6	3.2	3.2	2.4	2.4
0.818	3.2	2.4	2.4	2.4	2.4
