Time	1st	2nd	3rd	4th	5th
0.834	2.4	4	4	3.2	4
0.836	3.2	4	4	4.8	4
0.838	2.4	4	4	4	4
0.84	2.4	4	4.8	4	4
0.842	2.4	4	4	4	4
0.844	2.4	4	4	4	4
0.846	2.4	4.8	4	4	4
0.848	2.4	4.8	4	4	3.2
0.85	3.2	4	4	4	4
0.852	3.2	4	4	4	4
0.854	2.4	4	4.8	4.8	4
0.856	3.2	4	4	4	4
0.858	2.4	4.8	4	4	3.2
0.86	3.2	4	4	4	4
0.862	2.4	4	4.8	5.6	4
0.864	3.2	4	4.8	4	4
0.866	2.4	4	4	4	4.8
0.868	3.2	4	4	4	4
0.87	2.4	4	4	4.8	4
0.872	3.2	3.2	4	4	4
0.874	2.4	4.8	4	4	4
0.876	2.4	4	4.8	4	3.2
0.878	2.4	4	4	4.8	4
0.88	3.2	4.8	4	4	4
0.882	3.2	4	4.8	4	4
0.884	3.2	4	4	4	4
0.886	3.2	4	3.2	4	4
0.888	3.2	4.8	4	4	4.8
0.89	2.4	4	4	3.2	4.8
0.892	0.8	4	4	4.8	4
0.894	3.2	4	4	4	4
0.896	3.2	4.8	4	4	4
0.898	2.4	4	4	4	4
0.9	3.2	4.8	4	4	3.2
0.902	3.2	4	4.8	4.8	4
0.904	3.2	4	4.8	4	4
0.906	4	4	4	4	4
0.908	3.2	4	4	4	4
0.91	3.2	4.8	4	4	4
0.912	2.4	4.8	4.8	4	4
0.914	2.4	4.8	4	4	4
0.916	2.4	4.8	4	4	4
0.918	3.2	3.2	4.8	4.8	4
0.92	2.4	4.8	4	4	4
0.922	2.4	4.8	4	4	4
0.924	2.4	4	4.8	4	4
0.926	2.4	4.8	4	4	4
0.928	3.2	4.8	4	4	4.8
0.93	2.4	4	4	4.8	4
0.932	2.4	5.6	4	4.8	3.2
0.934	2.4	4.8	4.8	4	4
0.936	3.2	4.8	4	4	3.2
0.938	2.4	4.8	4	4.8	4
0.94	2.4	4	4	4	4.8
0.942	2.4	4.8	4	4	3.2
0.944	2.4	4	4	4	4.8
0.946	3.2	4	4	4.8	4
0.948	3.2	4.8	4	4	4
0.95	3.2	4	4	4	4
0.952	2.4	4	4	4	4
0.954	2.4	4	4	4.8	4
0.956	2.4	5.6	3.2	4	4
0.958	3.2	4	4	4	4
0.96	3.2	4	4	4	3.2
0.962	3.2	4	4.8	4	4.8
0.964	3.2	3.2	4	4.8	4
0.966	3.2	4.8	4	4	4
0.968	2.4	4	4.8	4	4.8
0.97	3.2	5.6	4	4	4
0.972	3.2	4.8	4	4	4
0.974	3.2	4	4	4	4
0.976	2.4	3.2	4	4	4
0.978	2.4	5.6	4	4	3.2
0.98	2.4	4.8	4	4.8	4
0.982	3.2	4	4.8	4	3.2
0.984	2.4	4	4	4.8	4
0.986	3.2	4	4	4.8	4
0.988	4	4	4	4.8	4.8
0.99	4	4.8	4	4	4.8
0.992	3.2	4.8	4.8	4	4
0.994	2.4	4	4.8	4	4
0.996	2.4	4	4	4.8	4
0.998	3.2	4.8	4.8	4.8	4
1	4	4	4	4	4
1.002	3.2	5.6	4	4	4
1.004	2.4	4.8	4.8	4	4
1.006	2.4	4.8	4	4	4
1.008	1.6	4	4	4	4
1.01	3.2	4	4	4	3.2
1.012	3.2	4.8	4	3.2	4
1.014	2.4	4.8	4	4	4.8
1.016	2.4	4	4.8	5.6	4
1.018	2.4	4.8	4	4	4
1.02	3.2	4	4	4	3.2
1.022	3.2	4.8	4	4.8	4
1.024	3.2	4	4	4	4.8
1.026	2.4	4	4.8	4	4
1.028	3.2	4	4	4	4
1.03	2.4	4	4	4	4
1.032	3.2	4.8	4	4	3.2
1.034	2.4	4	4.8	4.8	4
1.036	4	3.2	4	4	4
1.038	2.4	4	4	4.8	4
1.04	2.4	4	4	4	4
1.042	2.4	4	4	4	4
1.044	2.4	4	4	4	4
1.046	2.4	4	4.8	4.8	4
1.048	2.4	4	4	4.8	4
1.05	3.2	4.8	4.8	4	4
1.052	2.4	4	4	4	4.8
1.054	1.6	4	4	4	3.2
