Time	1st	2nd	3rd	4th	5th
0.274	4	4.8	4	-102.4	-102.4
0.276	4.8	4	4	-102.4	-102.4
0.278	4.8	4	4	-102.4	-102.4
0.28	5.6	4.8	4.8	-102.4	-102.4
0.282	4.8	4	4.8	-102.4	-102.4
0.284	4	4	4	-102.4	-102.4
0.286	5.6	4	3.2	-102.4	-102.4
0.288	5.6	4.8	4	-102.4	-102.4
0.29	4	4	4.8	-102.4	-102.4
0.292	4	5.6	4	-102.4	-102.4
0.294	4	4	4	-102.4	-102.4
0.296	4.8	4	4	-102.4	-102.4
0.298	4.8	4	4	-102.4	-102.4
0.3	5.6	4	4.8	-102.4	-102.4
0.302	4.8	4	4	-102.4	-102.4
0.304	4	4.8	4	-102.4	-102.4
0.306	4.8	4	4	-102.4	-102.4
0.308	4.8	4	4	-102.4	-102.4
0.31	5.6	4	4	-102.4	-102.4
0.312	4	4	4	-102.4	-102.4
0.314	4.8	4.8	4	-102.4	-102.4
0.316	4.8	4	4	-102.4	-102.4
0.318	4.8	4	4	-102.4	-102.4
0.32	4.8	4	3.2	-102.4	-102.4
0.322	5.6	4	4	-102.4	-102.4
0.324	4	4.8	4.8	-102.4	-102.4
0.326	4	4	4	-102.4	-102.4
0.328	4.8	4.8	4	-102.4	-102.4
0.33	4	3.2	4.8	-102.4	-102.4
0.332	4.8	4	4	-102.4	-102.4
0.334	4.8	4	4	-102.4	-102.4
0.336	4	4	4	-102.4	-102.4
0.338	5.6	4.8	4	-102.4	-102.4
0.34	4.8	4	4	-102.4	-102.4
0.342	4	4	4	-102.4	-102.4
0.344	4	4	4	-102.4	-102.4
0.346	4.8	4	4	-102.4	-102.4
0.348	4.8	4	4	-102.4	-102.4
0.35	4.8	4	4	-102.4	-102.4
0.352	4	4	4	-102.4	-102.4
0.354	4.8	4	4	-102.4	-102.4
0.356	4	4	3.2	-102.4	-102.4
0.358	4.8	4	4	-102.4	-102.4
0.36	4	4	4	-102.4	-102.4
0.362	4.8	4	4	-102.4	-102.4
0.364	4.8	4.8	4	-102.4	-102.4
0.366	4	4.8	4	-102.4	-102.4
0.368	4.8	4	4.8	-102.4	-102.4
0.37	4.8	5.6	4	-102.4	-102.4
0.372	4.8	4	4	-102.4	-102.4
0.374	4.8	4	4	-102.4	-102.4
0.376	4	3.2	3.2	-102.4	-102.4
0.378	4.8	4.8	4	-102.4	-102.4
0.38	4.8	4	4	-102.4	-102.4
0.382	4.8	4	4.8	-102.4	-102.4
0.384	4	4	4.8	-102.4	-102.4
0.386	4	4	4	-102.4	-102.4
0.388	4.8	4	4	-102.4	-102.4
0.39	4.8	4	4	-102.4	-102.4
0.392	4	4	4.8	-102.4	-102.4
0.394	4.8	4	4	-102.4	-102.4
0.396	4	4	4	-102.4	-102.4
0.398	4	4.8	4	-102.4	-102.4
0.4	4	4	4	-102.4	-102.4
0.402	4.8	4	4.8	-102.4	-102.4
0.404	4.8	4	4.8	-102.4	-102.4
0.406	4	4.8	4	-102.4	-102.4
0.408	4.8	4	4	-102.4	-102.4
0.41	4	4.8	4.8	-102.4	-102.4
0.412	4.8	4	3.2	-102.4	-102.4
0.414	4.8	4	4.8	-102.4	-102.4
0.416	4.8	4	4	-102.4	-102.4
0.418	4	4	4	-102.4	-102.4
0.42	4	4	4	-102.4	-102.4
0.422	4	4	4	-102.4	-102.4
0.424	4.8	4.8	4	-102.4	-102.4
0.426	4.8	4	4	-102.4	-102.4
0.428	4.8	4	4	-102.4	-102.4
0.43	4.8	4.8	4	-102.4	-102.4
0.432	4	4.8	4	-102.4	-102.4
0.434	4.8	4	4	-102.4	-102.4
0.436	4	4	4	-102.4	-102.4
0.438	4	4.8	4	-102.4	-102.4
0.44	4	4	4	-102.4	-102.4
0.442	4.8	4	4	-102.4	-102.4
0.444	4.8	4	4	-102.4	-102.4
0.446	4.8	4	4	-102.4	-102.4
0.448	4	4.8	4.8	-102.4	-102.4
0.45	4	4	3.2	-102.4	-102.4
0.452	4	4	4	-102.4	-102.4
0.454	4.8	4.8	4	-102.4	-102.4
0.456	4	4	4	-102.4	-102.4
0.458	4	4	4	-102.4	-102.4
0.46	4.8	4.8	4.8	-102.4	-102.4
0.462	4	4	4	-102.4	-102.4
