Time	1st	2nd	3rd	4th	5th
0.192	-102.4	-102.4	-102.4	4.8	2.4	-102.4	3.2	-102.4	2.4	3.2
0.194	-102.4	-102.4	-102.4	4	1.6	-102.4	3.2	-102.4	2.4	3.2
0.196	-102.4	-102.4	-102.4	4.8	1.6	-102.4	2.4	-102.4	2.4	3.2
0.198	-102.4	-102.4	-102.4	4	1.6	-102.4	2.4	-102.4	1.6	2.4
0.2	-102.4	-102.4	-102.4	4	2.4	-102.4	2.4	-102.4	1.6	3.2
0.202	-102.4	-102.4	-102.4	4.8	1.6	-102.4	2.4	-102.4	2.4	2.4
0.204	-102.4	-102.4	-102.4	4.8	1.6	-102.4	2.4	-102.4	1.6	3.2
0.206	-102.4	-102.4	-102.4	4.8	2.4	-102.4	2.4	-102.4	2.4	4
0.208	-102.4	-102.4	-102.4	4.8	2.4	-102.4	3.2	-102.4	2.4	2.4
0.21	-102.4	-102.4	-102.4	5.6	1.6	-102.4	3.2	-102.4	2.4	2.4
0.212	-102.4	-102.4	-102.4	4	2.4	-102.4	2.4	-102.4	1.6	3.2
0.214	-102.4	-102.4	-102.4	4.8	1.6	-102.4	2.4	-102.4	2.4	2.4
0.216	-102.4	-102.4	-102.4	4	0.8	-102.4	3.2	-102.4	2.4	3.2
0.218	-102.4	-102.4	-102.4	4.8	2.4	-102.4	3.2	-102.4	2.4	3.2
0.22	-102.4	-102.4	-102.4	4.8	0.8	-102.4	2.4	-102.4	2.4	3.2
0.222	-102.4	-102.4	-102.4	4.8	1.6	-102.4	3.2	-102.4	2.4	3.2
0.224	-102.4	-102.4	-102.4	4.8	1.6	-102.4	3.2	-102.4	1.6	2.4
0.226	-102.4	-102.4	-102.4	5.6	1.6	-102.4	2.4	-102.4	1.6	0.8
0.228	-102.4	-102.4	-102.4	4.8	2.4	-102.4	2.4	-102.4	2.4	3.2
0.23	-102.4	-102.4	-102.4	5.6	1.6	-102.4	2.4	-102.4	2.4	2.4
0.232	-102.4	-102.4	-102.4	4	1.6	-102.4	3.2	-102.4	2.4	2.4
0.234	-102.4	-102.4	-102.4	4.8	1.6	-102.4	2.4	-102.4	2.4	2.4
0.236	-102.4	-102.4	-102.4	4.8	2.4	-102.4	3.2	-102.4	2.4	2.4
0.238	-102.4	-102.4	-102.4	4.8	1.6	-102.4	3.2	-102.4	2.4	3.2
0.24	-102.4	-102.4	-102.4	4	1.6	-102.4	3.2	-102.4	2.4	3.2
0.242	-102.4	-102.4	-102.4	4.8	1.6	-102.4	3.2	-102.4	1.6	2.4
0.244	-102.4	-102.4	-102.4	4	0.8	-102.4	2.4	-102.4	2.4	3.2
0.246	-102.4	-102.4	-102.4	4.8	1.6	-102.4	2.4	-102.4	2.4	3.2
0.248	-102.4	-102.4	-102.4	-102.4	1.6	-102.4	2.4	-102.4	1.6	2.4
0.25	-102.4	-102.4	-102.4	-102.4	0.8	-102.4	2.4	-102.4	1.6	3.2
0.252	-102.4	-102.4	-102.4	-102.4	1.6	-102.4	2.4	-102.4	2.4	2.4
0.254	-102.4	-102.4	-102.4	-102.4	2.4	-102.4	3.2	-102.4	2.4	3.2
0.256	-102.4	-102.4	-102.4	-102.4	0.8	-102.4	2.4	-102.4	3.2	3.2
0.258	-102.4	-102.4	-102.4	-102.4	1.6	-102.4	3.2	-102.4	2.4	3.2
0.26	-102.4	-102.4	-102.4	-102.4	2.4	-102.4	3.2	-102.4	1.6	3.2
0.262	-102.4	-102.4	-102.4	-102.4	2.4	-102.4	3.2	-102.4	-102.4	2.4
0.264	-102.4	-102.4	-102.4	-102.4	1.6	-102.4	3.2	-102.4	-102.4	3.2
0.266	-102.4	-102.4	-102.4	-102.4	1.6	-102.4	2.4	-102.4	-102.4	2.4
0.268	-102.4	-102.4	-102.4	-102.4	0.8	-102.4	3.2	-102.4	-102.4	3.2
0.27	-102.4	-102.4	-102.4	-102.4	1.6	-102.4	2.4	-102.4	-102.4	2.4
0.272	-102.4	-102.4	-102.4	-102.4	1.6	-102.4	3.2	-102.4	-102.4	3.2
0.274	-102.4	-102.4	-102.4	-102.4	1.6	-102.4	3.2	-102.4	-102.4	3.2
0.276	-102.4	-102.4	-102.4	-102.4	1.6	-102.4	2.4	-102.4	-102.4	3.2
0.278	-102.4	-102.4	-102.4	-102.4	2.4	-102.4	2.4	-102.4	-102.4	3.2
0.28	-102.4	-102.4	-102.4	-102.4	1.6	-102.4	2.4	-102.4	-102.4	3.2
0.282	-102.4	-102.4	-102.4	-102.4	1.6	-102.4	2.4	-102.4	-102.4	3.2
0.284	-102.4	-102.4	-102.4	-102.4	0.8	-102.4	2.4	-102.4	-102.4	3.2
0.286	-102.4	-102.4	-102.4	-102.4	2.4	-102.4	3.2	-102.4	-102.4	3.2
0.288	-102.4	-102.4	-102.4	-102.4	2.4	-102.4	2.4	-102.4	-102.4	2.4
0.29	-102.4	-102.4	-102.4	-102.4	1.6	-102.4	3.2	-102.4	-102.4	2.4
0.292	-102.4	-102.4	-102.4	-102.4	1.6	-102.4	2.4	-102.4	-102.4	2.4
0.294	-102.4	-102.4	-102.4	-102.4	2.4	-102.4	2.4	-102.4	-102.4	3.2
0.296	-102.4	-102.4	-102.4	-102.4	2.4	-102.4	2.4	-102.4	-102.4	3.2
0.298	-102.4	-102.4	-102.4	-102.4	3.2	-102.4	2.4	-102.4	-102.4	3.2
0.3	-102.4	-102.4	-102.4	-102.4	1.6	-102.4	2.4	-102.4	-102.4	3.2
0.302	-102.4	-102.4	-102.4	-102.4	0.8	-102.4	3.2	-102.4	-102.4	3.2
0.304	-102.4	-102.4	-102.4	-102.4	2.4	-102.4	2.4	-102.4	-102.4	3.2
0.306	-102.4	-102.4	-102.4	-102.4	1.6	-102.4	3.2	-102.4	-102.4	3.2
0.308	-102.4	-102.4	-102.4	-102.4	1.6	-102.4	2.4	-102.4	-102.4	3.2
0.31	-102.4	-102.4	-102.4	-102.4	2.4	-102.4	3.2	-102.4	-102.4	3.2
0.312	-102.4	-102.4	-102.4	-102.4	1.6	-102.4	2.4	-102.4	-102.4	2.4
0.314	-102.4	-102.4	-102.4	-102.4	1.6	-102.4	3.2	-102.4	-102.4	2.4
0.316	-102.4	-102.4	-102.4	-102.4	1.6	-102.4	3.2	-102.4	-102.4	3.2
0.318	-102.4	-102.4	-102.4	-102.4	2.4	-102.4	2.4	-102.4	-102.4	3.2
0.32	-102.4	-102.4	-102.4	-102.4	1.6	-102.4	3.2	-102.4	-102.4	3.2
0.322	-102.4	-102.4	-102.4	-102.4	1.6	-102.4	3.2	-102.4	-102.4	3.2
0.324	-102.4	-102.4	-102.4	-102.4	2.4	-102.4	2.4	-102.4	-102.4	2.4
0.326	-102.4	-102.4	-102.4	-102.4	1.6	-102.4	3.2	-102.4	-102.4	3.2
0.328	-102.4	-102.4	-102.4	-102.4	2.4	-102.4	3.2	-102.4	-102.4	3.2
0.33	-102.4	-102.4	-102.4	-102.4	2.4	-102.4	2.4	-102.4	-102.4	3.2
0.332	-102.4	-102.4	-102.4	-102.4	1.6	-102.4	3.2	-102.4	-102.4	3.2
0.334	-102.4	-102.4	-102.4	-102.4	2.4	-102.4	3.2	-102.4	-102.4	2.4
0.336	-102.4	-102.4	-102.4	-102.4	1.6	-102.4	3.2	-102.4	-102.4	3.2
0.338	-102.4	-102.4	-102.4	-102.4	0.8	-102.4	2.4	-102.4	-102.4	3.2
0.34	-102.4	-102.4	-102.4	-102.4	0.8	-102.4	2.4	-102.4	-102.4	2.4
0.342	-102.4	-102.4	-102.4	-102.4	1.6	-102.4	2.4	-102.4	-102.4	3.2
0.344	-102.4	-102.4	-102.4	-102.4	2.4	-102.4	3.2	-102.4	-102.4	3.2
0.346	-102.4	-102.4	-102.4	-102.4	1.6	-102.4	2.4	-102.4	-102.4	3.2
0.348	-102.4	-102.4	-102.4	-102.4	2.4	-102.4	2.4	-102.4	-102.4	3.2
0.35	-102.4	-102.4	-102.4	-102.4	2.4	-102.4	3.2	-102.4	-102.4	2.4
0.352	-102.4	-102.4	-102.4	-102.4	1.6	-102.4	2.4	-102.4	-102.4	2.4
0.354	-102.4	-102.4	-102.4	-102.4	1.6	-102.4	3.2	-102.4	-102.4	2.4
0.356	-102.4	-102.4	-102.4	-102.4	1.6	-102.4	2.4	-102.4	-102.4	3.2
0.358	-102.4	-102.4	-102.4	-102.4	0.8	-102.4	3.2	-102.4	-102.4	3.2
0.36	-102.4	-102.4	-102.4	-102.4	1.6	-102.4	3.2	-102.4	-102.4	2.4
0.362	-102.4	-102.4	-102.4	-102.4	1.6	-102.4	2.4	-102.4	-102.4	1.6
0.364	-102.4	-102.4	-102.4	-102.4	1.6	-102.4	3.2	-102.4	-102.4	3.2
0.366	-102.4	-102.4	-102.4	-102.4	1.6	-102.4	2.4	-102.4	-102.4	2.4
0.368	-102.4	-102.4	-102.4	-102.4	2.4	-102.4	2.4	-102.4	-102.4	3.2
0.37	-102.4	-102.4	-102.4	-102.4	1.6	-102.4	3.2	-102.4	-102.4	1.6
0.372	-102.4	-102.4	-102.4	-102.4	0.8	-102.4	3.2	-102.4	-102.4	2.4
0.374	-102.4	-102.4	-102.4	-102.4	2.4	-102.4	2.4	-102.4	-102.4	3.2
0.376	-102.4	-102.4	-102.4	-102.4	1.6	-102.4	2.4	-102.4	-102.4	2.4
0.378	-102.4	-102.4	-102.4	-102.4	1.6	-102.4	3.2	-102.4	-102.4	3.2
0.38	-102.4	-102.4	-102.4	-102.4	2.4	-102.4	3.2	-102.4	-102.4	2.4
0.382	-102.4	-102.4	-102.4	-102.4	1.6	-102.4	2.4	-102.4	-102.4	3.2
0.384	-102.4	-102.4	-102.4	-102.4	2.4	-102.4	4	-102.4	-102.4	3.2
0.386	-102.4	-102.4	-102.4	-102.4	1.6	-102.4	3.2	-102.4	-102.4	3.2
0.388	-102.4	-102.4	-102.4	-102.4	2.4	-102.4	2.4	-102.4	-102.4	2.4
0.39	-102.4	-102.4	-102.4	-102.4	1.6	-102.4	2.4	-102.4	-102.4	3.2
0.392	-102.4	-102.4	-102.4	-102.4	0.8	-102.4	2.4	-102.4	-102.4	2.4
0.394	-102.4	-102.4	-102.4	-102.4	2.4	-102.4	3.2	-102.4	-102.4	3.2
0.396	-102.4	-102.4	-102.4	-102.4	1.6	-102.4	2.4	-102.4	-102.4	3.2
0.398	-102.4	-102.4	-102.4	-102.4	1.6	-102.4	3.2	-102.4	-102.4	2.4
0.4	-102.4	-102.4	-102.4	-102.4	2.4	-102.4	3.2	-102.4	-102.4	3.2
0.402	4	-102.4	-102.4	-102.4	2.4	-102.4	3.2	-102.4	-102.4	2.4
0.404	3.2	-102.4	-102.4	-102.4	1.6	-102.4	3.2	-102.4	-102.4	3.2
0.406	3.2	-102.4	-102.4	-102.4	1.6	-102.4	3.2	-102.4	-102.4	3.2
0.408	3.2	-102.4	-102.4	-102.4	2.4	-102.4	2.4	-102.4	-102.4	3.2
0.41	3.2	-102.4	-102.4	-102.4	1.6	-102.4	2.4	-102.4	-102.4	2.4
0.412	4	-102.4	-102.4	-102.4	2.4	-102.4	2.4	-102.4	-102.4	3.2
0.414	3.2	-102.4	-102.4	-102.4	1.6	-102.4	2.4	-102.4	-102.4	3.2
0.416	3.2	-102.4	-102.4	-102.4	1.6	-102.4	2.4	-102.4	-102.4	2.4
0.418	3.2	-102.4	-102.4	-102.4	2.4	-102.4	2.4	-102.4	-102.4	3.2
0.42	3.2	-102.4	-102.4	-102.4	2.4	-102.4	3.2	-102.4	-102.4	2.4
0.422	4	-102.4	-102.4	-102.4	2.4	-102.4	2.4	-102.4	-102.4	-102.4
0.424	4	-102.4	-102.4	-102.4	1.6	-102.4	3.2	-102.4	-102.4	-102.4
0.426	4	-102.4	-102.4	-102.4	2.4	-102.4	1.6	-102.4	-102.4	-102.4
0.428	4	-102.4	-102.4	-102.4	1.6	-102.4	3.2	-102.4	-102.4	-102.4
0.43	4	-102.4	-102.4	-102.4	2.4	-102.4	3.2	-102.4	-102.4	-102.4
0.432	3.2	-102.4	-102.4	-102.4	1.6	-102.4	2.4	-102.4	-102.4	-102.4
0.434	3.2	-102.4	-102.4	-102.4	0.8	-102.4	2.4	-102.4	-102.4	-102.4
0.436	3.2	-102.4	-102.4	-102.4	1.6	-102.4	2.4	-102.4	-102.4	-102.4
0.438	3.2	-102.4	-102.4	-102.4	1.6	-102.4	4	-102.4	-102.4	-102.4
0.44	4	-102.4	-102.4	-102.4	2.4	-102.4	2.4	-102.4	-102.4	-102.4
0.442	3.2	-102.4	-102.4	-102.4	2.4	-102.4	2.4	-102.4	-102.4	-102.4
0.444	4	-102.4	-102.4	-102.4	1.6	-102.4	2.4	-102.4	-102.4	-102.4
0.446	3.2	-102.4	-102.4	-102.4	1.6	-102.4	3.2	-102.4	-102.4	-102.4
0.448	4	-102.4	-102.4	-102.4	2.4	-102.4	3.2	-102.4	-102.4	-102.4
0.45	3.2	-102.4	-102.4	-102.4	1.6	-102.4	4	-102.4	-102.4	-102.4
0.452	4	-102.4	-102.4	-102.4	2.4	-102.4	3.2	-102.4	-102.4	-102.4
0.454	4	-102.4	-102.4	-102.4	0.8	-102.4	2.4	-102.4	-102.4	-102.4
0.456	4	-102.4	-102.4	-102.4	2.4	-102.4	3.2	-102.4	-102.4	-102.4
0.458	4	-102.4	-102.4	-102.4	2.4	-102.4	2.4	-102.4	-102.4	-102.4
0.46	4	-102.4	-102.4	-102.4	2.4	-102.4	2.4	-102.4	-102.4	-102.4
0.462	4	-102.4	-102.4	-102.4	1.6	-102.4	4	-102.4	-102.4	-102.4
0.464	3.2	-102.4	-102.4	-102.4	1.6	-102.4	2.4	-102.4	-102.4	-102.4
0.466	4	-102.4	-102.4	-102.4	2.4	-102.4	3.2	-102.4	-102.4	-102.4
0.468	3.2	-102.4	-102.4	-102.4	2.4	-102.4	2.4	-102.4	-102.4	-102.4
0.47	4	-102.4	-102.4	-102.4	1.6	-102.4	2.4	-102.4	-102.4	-102.4
0.472	3.2	-102.4	4	-102.4	1.6	-102.4	2.4	-102.4	-102.4	-102.4
0.474	3.2	-102.4	3.2	-102.4	2.4	-102.4	2.4	-102.4	-102.4	-102.4
0.476	4	-102.4	3.2	-102.4	1.6	-102.4	2.4	-102.4	-102.4	-102.4
0.478	4	-102.4	4	-102.4	2.4	-102.4	1.6	-102.4	-102.4	-102.4
0.48	4	-102.4	4.8	-102.4	1.6	-102.4	2.4	-102.4	-102.4	-102.4
0.482	3.2	-102.4	4	-102.4	1.6	-102.4	2.4	-102.4	-102.4	-102.4
0.484	4	-102.4	3.2	-102.4	2.4	-102.4	2.4	-102.4	-102.4	-102.4
0.486	3.2	-102.4	4	-102.4	2.4	-102.4	2.4	-102.4	-102.4	-102.4
0.488	4	-102.4	4	-102.4	2.4	-102.4	3.2	-102.4	-102.4	-102.4
0.49	4	-102.4	4	-102.4	2.4	-102.4	3.2	-102.4	-102.4	-102.4
0.492	3.2	-102.4	5.6	-102.4	2.4	-102.4	3.2	-102.4	-102.4	-102.4
0.494	4	-102.4	4	-102.4	2.4	-102.4	2.4	-102.4	-102.4	-102.4
0.496	4	-102.4	4	-102.4	2.4	-102.4	3.2	-102.4	-102.4	-102.4
0.498	4	-102.4	4	-102.4	2.4	-102.4	3.2	-102.4	-102.4	-102.4
0.5	3.2	-102.4	4.8	-102.4	2.4	-102.4	2.4	-102.4	-102.4	-102.4
0.502	4	-102.4	4	-102.4	1.6	-102.4	1.6	-102.4	-102.4	-102.4
0.504	4	-102.4	3.2	-102.4	1.6	-102.4	2.4	-102.4	-102.4	-102.4
0.506	4	-102.4	4	-102.4	1.6	-102.4	2.4	-102.4	-102.4	-102.4
0.508	4	-102.4	4	-102.4	1.6	-102.4	2.4	-102.4	-102.4	-102.4
0.51	4	-102.4	4.8	-102.4	2.4	-102.4	2.4	-102.4	-102.4	-102.4
0.512	3.2	-102.4	4.8	-102.4	1.6	-102.4	2.4	-102.4	-102.4	-102.4
0.514	3.2	-102.4	4	-102.4	1.6	-102.4	3.2	-102.4	-102.4	-102.4
0.516	3.2	-102.4	4	-102.4	2.4	-102.4	3.2	-102.4	-102.4	-102.4
0.518	3.2	-102.4	4	-102.4	2.4	-102.4	2.4	-102.4	-102.4	-102.4
0.52	3.2	-102.4	4	-102.4	2.4	-102.4	2.4	-102.4	-102.4	-102.4
0.522	3.2	3.2	4	-102.4	2.4	-102.4	3.2	-102.4	-102.4	-102.4
0.524	3.2	4	4.8	-102.4	2.4	-102.4	2.4	-102.4	-102.4	-102.4
0.526	3.2	3.2	4	-102.4	2.4	-102.4	3.2	-102.4	-102.4	-102.4
0.528	4	4.8	4	-102.4	2.4	-102.4	2.4	-102.4	-102.4	-102.4
0.53	3.2	4.8	3.2	-102.4	1.6	-102.4	2.4	-102.4	-102.4	-102.4
0.532	3.2	4	4	-102.4	0.8	-102.4	2.4	-102.4	-102.4	-102.4
0.534	4	3.2	4	-102.4	2.4	-102.4	2.4	-102.4	-102.4	-102.4
0.536	4	4	4	-102.4	2.4	-102.4	2.4	-102.4	-102.4	-102.4
0.538	4	4.8	4	-102.4	2.4	-102.4	2.4	-102.4	-102.4	-102.4
0.54	4	4.8	3.2	-102.4	1.6	-102.4	2.4	-102.4	-102.4	-102.4
0.542	3.2	4	4	-102.4	2.4	-102.4	2.4	-102.4	-102.4	-102.4
0.544	3.2	4	4	-102.4	1.6	-102.4	2.4	-102.4	-102.4	-102.4
0.546	3.2	4	4	-102.4	1.6	-102.4	2.4	-102.4	-102.4	-102.4
0.548	4	4	4	-102.4	1.6	-102.4	3.2	-102.4	-102.4	-102.4
0.55	4	4	4	-102.4	2.4	-102.4	2.4	-102.4	-102.4	-102.4
0.552	3.2	4	4	-102.4	2.4	-102.4	3.2	-102.4	-102.4	-102.4
0.554	4	4	4.8	-102.4	1.6	-102.4	3.2	-102.4	-102.4	-102.4
0.556	3.2	4	4	-102.4	1.6	-102.4	3.2	-102.4	-102.4	-102.4
0.558	4	4	3.2	-102.4	1.6	-102.4	2.4	-102.4	-102.4	-102.4
0.56	4	4	4	-102.4	1.6	-102.4	2.4	-102.4	-102.4	-102.4
0.562	3.2	4	4.8	-102.4	2.4	-102.4	2.4	-102.4	-102.4	-102.4
0.564	4	4	4.8	-102.4	2.4	-102.4	2.4	-102.4	-102.4	-102.4
0.566	4	4	4.8	-102.4	1.6	-102.4	2.4	-102.4	-102.4	-102.4
0.568	4	4	3.2	-102.4	1.6	-102.4	2.4	-102.4	-102.4	-102.4
0.57	3.2	4	3.2	-102.4	2.4	-102.4	2.4	-102.4	-102.4	-102.4
0.572	4	4	4.8	-102.4	2.4	-102.4	2.4	-102.4	-102.4	-102.4
0.574	4	4	4	-102.4	1.6	-102.4	2.4	-102.4	-102.4	-102.4
